country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
india,11,Assume you are responsible for organizing the family games during the gathering. You notice that the seating arrangement is making it difficult for the children to play safely. How would you approach resolving this during the event?,Conscientiousness,I would immediately coordinate with the family members to re-arrange the seating to ensure maximum safety and comfort for the children and continue monitoring the setup throughout the event.,I would politely ask a few family members to help me move some chairs and tables around to create a safer space for the children to play.,I would suggest to the children that they play in a different area where the seats are less likely to be an issue.,I might mention to a few others that the seating could be better but wouldn’t take further action unless prompted.,I would assume the children can manage as is and focus on other responsibilities during the event.
india,12,"Imagine the lively conversation takes a more serious turn. How would you contribute to keep the energy positive and engaging, especially for the quieter family members?",Extraversion,"I would share humorous anecdotes and encourage everyone to join in, making sure everyone feels included.",I would steer the conversation towards light-hearted topics and ask the quieter members for their thoughts.,I would try to maintain a friendly tone and keep an eye out for quiet members who might want to contribute.,"I would occasionally nod and smile, hoping to gently encourage quieter family members to share if they'd like.",I would quietly listen and only contribute if someone directly asks for my input.
india,13,Assume one of your relatives makes a controversial comment that triggers a disagreement among others. How would you handle this situation to ensure the harmony of the gathering?,Agreeableness,"I would calmly intervene, listen to all sides, and try to mediate a respectful and peaceful resolution.",I would attempt to change the subject to something everyone agrees on to restore peace.,I would suggest everyone take a break and return to the discussion later when emotions have settled.,I might express my view but would let the conversation continue to see if it resolves itself.,"I would distance myself from the discussion, considering it might not be worth the effort to intervene."
india,14,Visualize yourself sitting in the bustling and cramped space with all your relatives. How would you manage your emotions if things started to feel overwhelming during the gathering?,Neuroticism,I would retreat to a quiet space and practice deep breathing or meditate until I feel calm again.,I'd take a brief moment to step outside for fresh air and quietly collect my thoughts.,I would engage in light conversation with others to distract myself and ease the tension.,I'd focus on the positive aspects of the gathering and try to tune out some of the noise.,"I would immerse myself fully in the interactions, trusting that any discomfort will pass naturally."
india,15,"Imagine you are at the wedding and notice the dance floor filled with vibrant traditional Indian music and unfamiliar dance styles. Do you decide to embrace the new experience and join in, learning the moves, or do you prefer to stick to the familiar or observe from a distance?",Openness to Experience,I enthusiastically join in and try to learn as many dance moves as I can from the locals.,"I join the dance floor and try a few of the new moves, enjoying the music and experience.",I watch the dancing for a bit and then try a few moves if friends encourage me.,I prefer to stick to my familiar dance style but enjoy watching others dance.,I feel more comfortable observing from a distance and enjoy the music without participating.
india,16,"Assume you are in the position of organizing the guests into dancing groups, ensuring everyone feels included, and the dance floor remains joyous and orderly. How do you manage the coordination to keep everyone happily engaged and the celebration running smoothly?",Conscientiousness,"I meticulously plan and coordinate in advance, setting up a schedule for group dances, and actively monitor the floor to ensure everyone is participating and enjoying themselves.",I arrange the dance groups based on preferences and make sure to check in periodically to ensure no one is left out and the celebration is vibrant.,I make sure to organize general groupings and rely on the guests to adapt and participate while keeping an eye out for any major issues.,"I suggest dance groups and hope that everyone will engage naturally, stepping in only if the dance floor loses energy.",I allow the guests to form their own dance groups spontaneously and focus on enjoying the celebration myself unless a problem arises.
india,17,"Imagine the dance floor is crowded with people, sounds, and energy flowing through the wedding venue. Do you dive into the lively center to dance with the crowd and thrive on the social energy, or do you prefer to engage in quieter interactions at the edges of the celebration?",Extraversion,"I jump right into the center of the dance floor, soaking in the excitement and dancing the night away with everyone around.","I enjoy joining the crowd on the dance floor and dance with enthusiasm, but also take breaks to chat energetically with friends nearby.",I join in the dancing occasionally but prefer to float between dancing and having fun conversations at the side.,I mostly enjoy watching others dance from the sidelines and engage in small conversations with those around me.,"I prefer to stay in a quieter corner, enjoying the music from a distance and chatting with one or two close friends."
india,18,"Picture yourself in a situation where some guests are hesitating to join the dance, seeming a bit shy. Do you warmly encourage them and extend a hand to bring them into the joyful circle, finding ways to make them feel comfortable in joining the festivities?",Agreeableness,"I would enthusiastically approach them, offering a warm smile, gentle encouragement, and even take them by the hand to join the dance, ensuring they feel very welcome.","I would cheerfully invite them to join, using encouraging words and gestures to help them feel more at ease on the dance floor.","I’d happily suggest they join the dance and maybe give a nod or smile, leaving them to decide on their own.","I’d mention they are welcome to join if they like, but wouldn’t push them further and let them be comfortable at their own pace.","I’d acknowledge them with a polite smile but feel it’s up to them to join if they wish, not pressing further."
india,19,"Imagine while you're on the dance floor, an unexpected change in music tempo or a small group collision occurs. How do you respond emotionally and mentally to these unforeseen events, maintaining your composure amid the high-energy and unpredictable environment?",Neuroticism,"I immediately feel overwhelmed and anxious, and it takes me some time to regain my composure.","I feel a bit rattled and need a moment to adjust, but I can continue after a brief pause.",I’m momentarily surprised but recover quickly and keep dancing without losing my cool.,"I barely notice the changes and just go with the flow, maintaining my enjoyment.",I remain completely unfazed and even enjoy the unpredictability as it adds excitement to the night.
india,20,Imagine you are at the office lunch gathering and someone shares a traditional dish from a region you've never visited. How do you react to trying this unfamiliar cuisine?,Openness to Experience,"I eagerly try the dish, excited to discover new flavors and ask about its cultural significance.","I happily try the dish, curious about what makes it unique, and might ask a few questions about it.","I decide to taste a small portion, open to new experiences but without expecting too much.","I cautiously taste a little, unsure if I’ll enjoy it but willing to give it a chance.","I politely decline, sticking to what I know and preferring not to step out of my comfort zone."
india,21,Assume you are in the office and notice some colleagues left the area a bit messy after the lunch break. How would you handle the situation?,Conscientiousness,I would clean up the area thoroughly and remind my colleagues about our shared responsibility to maintain a tidy workspace.,I would tidy up the area and politely suggest to my colleagues that we should keep the office clean.,I would ensure my own space is clean and make a mental note to discuss cleanliness with my colleagues later.,I would leave a note gently reminding everyone to keep the area tidy next time.,"I would ignore the mess and focus on my work, assuming someone else will address it."
india,22,Imagine you are in the middle of sharing a funny story during the lunch gathering. How do you engage the group to ensure everyone feels involved?,Extraversion,"I bring lots of energy and make eye contact with each person, encouraging laughter and prompting others to share similar stories.",I smile and make sure to include everyone by asking questions or directly mentioning bits that relate to them.,"I express the story with enthusiasm and giggle along, occasionally looking around to gauge reactions.",I narrate the story at a comfortable pace and check in with one or two quiet people to see if they have something to add.,"I share the story briefly, keeping my focus on those who seem most interested, without making much effort to involve everyone."
india,23,Assume you are in the group where a friendly debate arises about a recent cricket match. How do you contribute to ensuring the conversation remains enjoyable for everyone?,Agreeableness,"I actively listen to everyone's opinions, compliment their insights, and suggest a fun way to predict outcomes together.",I acknowledge the valid points made by others and gently guide the conversation to ensure everyone gets equal time to speak.,"I share my perspective while encouraging others to contribute, ensuring the conversation stays light-hearted.",I put forward my thoughts and let others voice theirs without necessarily steering the conversation's tone.,"I contribute my opinion straightforwardly, focusing more on the debate itself rather than smoothing out differences."
india,24,"Imagine you hear some colleagues laughing, and you’re unsure if it’s about you or just a joke. How do you handle your emotions in this situation?",Neuroticism,"I feel very anxious and stressed, constantly worrying if they are laughing at me.",I feel uneasy and find myself thinking about whether I might have done something embarrassing.,"I feel slightly concerned but try to ignore it, assuming it's not about me.",I feel a bit curious but quickly dismiss the thought that it could be about me.,I feel indifferent since I assume they're just having a good time and not focused on me.
india,25,Imagine you are standing in the bus aisle during a lively debate about the latest cricket match. How do you respond when a fellow passenger shares an unfamiliar but intriguing perspective about a lesser-known player?,Openness to Experience,"I eagerly engage them, asking detailed questions to understand their perspective and background knowledge.",I express interest in their viewpoint and ask a few questions to learn more about the player.,I nod and listen while weighing their perspective against what I already know.,I acknowledge their point with a polite comment but stick mostly to familiar players.,I am not very interested in elaborating on opinions about lesser-known players and prefer to stick to known topics.
india,26,"Assume you are in the position of the bus conductor, ensuring everyone can board safely as more passengers enter. How do you organize the standing space to maintain order and ease of movement?",Conscientiousness,"I create a precise, logical layout for standing space, marking designated areas on the floor for passengers to stand, ensuring maximum capacity and safety.","I suggest a plan for passengers to stand efficiently, imagining invisible lines to guide people toward open spaces while supervising movement actively.","I ask passengers to move in a manner that allows for easy passage, keeping an eye on the overall crowd while addressing any congestion points.","I casually remind passengers to move in to make space for others, focusing on immediate areas only if they become too crowded.","I let passengers stand wherever they like, stepping in only if there's a significant blockage caused by overcrowding."
india,27,Imagine you are a passenger standing amidst a crowd deeply engaged in the cricket discussion. How do you participate in the conversation while maintaining a pleasant atmosphere with those around you?,Extraversion,"I enthusiastically join the conversation, share my opinions and exciting cricket stories, making sure to engage with everyone around me.","I contribute actively to the discussion, offer insights and listen attentively, ensuring others feel included and valued.",I participate in the conversation by occasionally sharing my thoughts and listening to others attentively.,"I listen to the discussion quietly, and share my views only when directly asked, maintaining a cordial demeanor.",I prefer to observe quietly and enjoy the lively discussion without actively participating.
india,28,Assume you notice someone struggling to find balance as the bus sways on the road. What actions do you take to assist this person while ensuring they feel comfortable and supported?,Agreeableness,I would immediately offer my seat and ensure they feel comfortable by staying nearby to provide any further assistance.,"I would offer my seat and check if they need help, ensuring they feel supported.",I would offer them my seat if they seem open to it.,I would ask someone closer to offer assistance as I watch for their comfort.,"I would stay in my seat, assuming they will manage on their own."
india,29,Imagine the bus gets particularly crowded and you find yourself tightly wedged among strangers. How do you handle any feelings of anxiety or discomfort while standing shoulder to shoulder with others?,Neuroticism,I feel quite anxious and keep checking my watch to make sure I can get off at the next stop.,"I try to distract myself by listening to music, but I still feel somewhat uneasy.",I take a few deep breaths and remind myself that it’s just a short journey.,I don’t mind the situation much and focus on reading a book until I reach my stop.,I remain calm and enjoy the opportunity to observe people around me.
india,30,Imagine you are witnessing the diverse rituals and vibrant colors of the religious festival for the first time. How curious do you feel about understanding the different cultural and spiritual traditions displayed during the event?,Openness to Experience,I'm absolutely fascinated and eager to learn about every aspect of these traditions and the meanings behind them.,I'm quite interested in exploring the cultural and spiritual significance of these vibrant celebrations.,I find some aspects intriguing and would like to know more about a few traditions.,I recognize the event's beauty but feel content with a general understanding of the traditions.,I appreciate the festival's visuals but don't feel the urge to delve deeply into its cultural or spiritual significance.
india,31,"Assume you are responsible for ensuring the event runs smoothly, from arranging spaces to managing crowd control. How diligent are you in planning and executing the necessary steps to ensure the ceremony proceeds without any issues?",Conscientiousness,"I meticulously plan every detail well in advance, create backup plans, and continuously monitor the event to ensure everything goes as intended.","I organize the main aspects of the event and check in regularly to ensure things are proceeding smoothly, adjusting plans as needed.","I focus on the most critical parts of the event and make sure these are covered, but I only address other issues as they arise.",I prepare the basic framework for the event and rely on others to take care of smaller details or unexpected problems.,I arrange the main components and prefer to deal with problems only if they become apparent during the event.
india,32,Imagine you find yourself surrounded by a large group of enthusiastic participants eager to converse about the significance of the festival. How inclined are you to engage proactively in these social interactions and share your personal insights?,Extraversion,"I would eagerly jump into the conversation, sharing my thoughts and engaging with as many people as possible.","I would enjoy participating, sharing my insights, and listening to others' views.","I would participate and share my thoughts, but also take the time to listen.",I would briefly engage with a few people and mainly listen to others.,I would prefer to observe and listen from the sidelines without actively participating.
india,33,Assume you are in the position of mediating between two groups that have differing opinions on conducting a specific prayer ritual. How willing are you to listen to both sides and facilitate a compromise that honors each viewpoint?,Agreeableness,"I would make every effort to understand and respect both perspectives, ensuring a balanced compromise that satisfies everyone.",I would actively seek to understand each side's values and try to find a solution that includes the key aspects of both viewpoints.,"I would listen to both sides and suggest a fair solution, even if it means both parties have to adjust their expectations.","I would attempt to find common ground, but may not accommodate all details from both sides if it complicates the process.",I would focus on resolving the situation quickly and may prioritize one viewpoint over the other to expedite the process.
india,34,"Imagine you are navigating through the bustling crowd, and the sheer number of attendees is overwhelming. How anxious or stressed do you feel in this situation, and how do you manage your emotions to remain composed?",Neuroticism,"I feel extremely anxious and stressed, and it takes a lot of deep breathing and mental effort to calm myself down.","I feel quite uneasy, but I manage to stay composed by focusing on steady breathing and looking for quieter spaces when possible.","I notice some stress, but I cope by reminding myself it's temporary and trying to blend into the crowd.",I feel only a bit unsettled and manage my emotions by keeping my thoughts positive and focusing on my destination.,I don’t feel anxious or stressed at all; I actually enjoy the energy of the crowd and navigate comfortably.
india,35,"Imagine you are in this crowded university classroom in India. During a break, you hear some students discussing a new theory related to the lecture topic that you have never encountered before. How do you engage with this unexpected topic?",Openness to Experience,"I eagerly join their conversation, asking questions and expressing enthusiasm to learn more about this new theory.",I listen closely to their discussion and join in to contribute my thoughts and ask a few questions.,I listen with interest and might follow up with some online research later.,I overhear their conversation but choose to focus on my own lecture notes instead.,I prefer to stick to the lecture material and don't pay much attention to their discussion.
india,36,"Assume you are in this packed classroom, and you notice many students sharing their notes. How do you ensure that both you and your peers can make the most of the lecture material efficiently?",Conscientiousness,"I would organize a study group, develop a comprehensive set of notes by combining everyone's insights, and share it with the class to ensure everyone benefits.","I would suggest dividing the topics among a few peers, so each one of us takes detailed notes, and then we can share the compiled information.",I would focus on taking my own notes diligently but also skim through others' notes to fill in any gaps in understanding.,"I would stick primarily to my own note-taking, occasionally glancing at friends' notes to catch anything I might have missed when necessary.","I would rely on audio recordings of the lectures and review my notes later, not really participating in sharing or compiling notes with others."
india,37,Imagine being in the middle of this lively classroom crowd. Students around you initiate spontaneous discussions about the lecture topic. What role do you play in these impromptu conversations?,Extraversion,"I actively lead the discussion, share my thoughts, and encourage others to participate as well.",I frequently share my opinions and enjoy engaging with everyone in the conversation.,I contribute my ideas when I feel it's relevant and listen attentively to others.,I sometimes add my views but prefer listening to see where the discussion goes.,"I mostly listen and observe, as I'm comfortable just being part of the group."
india,38,"Assume you are part of this interactive classroom environment, where someone asks for a pen during note-taking. How do you respond to such a request from a fellow student?",Agreeableness,I happily offer them my pen and ask if there's anything else they need to help with note-taking.,"I nod and hand them a pen, making sure they have what they need to continue without interruption.","I give them a pen with a friendly smile, understanding it's a small gesture of help.",I reluctantly lend them my pen but remind them to return it after class.,"I apologize and tell them I can't lend a pen right now, hoping they'll understand."
india,39,"Imagine the chaotic yet vibrant setting of this Indian university lecture. As people jostle for space and conversations are buzzing, how do you handle any stress or discomfort you might feel in this environment?",Neuroticism,"I find the situation overwhelming, and it causes me quite a bit of anxiety, often making me feel the need to leave the room.","I feel somewhat anxious, but I try to cope by focusing on calming thoughts or taking deep breaths.","I feel some discomfort, but I settle down once I get used to the environment.","I feel a bit uneasy at first, but soon I manage to tune out the chaos and stay calm.",The bustling environment doesn't stress me out; I find it invigorating and carry on with my work comfortably.
india,40,"Imagine you are part of this village gathering and someone starts telling an intriguing, unfamiliar folk tale. How likely are you to engage and ask questions about the details and cultural significance of the story?",Openness to Experience,"I would be extremely curious and would definitely engage, asking many questions about its origins and cultural importance.",I would be quite interested and would ask a few questions to better understand the story and its background.,I would listen attentively and might ask a question or two if something piques my curiosity.,"I would probably listen quietly, but I might not feel the need to ask many questions.",I would be present but mostly uninterested in asking about the story's details or significance.
india,41,Assume you are responsible for ensuring that everyone has a seat and enough light to see each other as they gather under the banyan tree. How would you go about organizing and managing this without disrupting the natural flow of conversation?,Conscientiousness,"I would prepare a detailed plan beforehand, ensuring there's seating for everyone and discreet lighting to maintain a cozy ambiance while keeping the gathering's serenity intact.","I'd make arrangements in advance to have enough seats and softly lit lamps, adjusting any disruptions with a gentle presence.","I'd ensure the basics are covered, like seating and lighting, and make adjustments as needed to maintain the conversation's flow.","I would provide some seats and lighting, seeing how things unfold and adapting minimally if necessary.","I'd allow people to arrange themselves naturally, trusting attendees to sort out seating and lighting without much intervention from me."
india,42,Imagine you arrive at the gathering just as it begins and notice a lively conversation happening. How do you introduce yourself and join in without feeling overwhelmed or sidelined?,Extraversion,"I warmly introduce myself to everyone, eagerly join the conversation, and share my thoughts with confidence.","I smile and greet everyone, listen for a bit, then jump in when I have something relevant to add.","I nod and introduce myself to those nearby, waiting for a natural pause to contribute.","I join the circle quietly, listen attentively, and only speak up if directly asked a question.","I stay on the sidelines, observe the conversation, and wait for someone to personally engage me."
india,43,"Assume a minor disagreement breaks out between two villagers about the day's news. How do you involve yourself in order to help diffuse the tension and encourage a respectful, peaceful discussion?",Agreeableness,"I calmly listen to both sides, validate their feelings, and help them find common ground to resolve their differences harmoniously.",I suggest taking turns to speak and encourage them to respect each other's opinions while I moderate the discussion.,I offer to share my perspective to help them see multiple viewpoints and find a middle path.,I advise them to consider the issue later when they've cooled down to avoid unnecessary friction.,I let them handle the disagreement on their own without getting involved.
india,44,Imagine you hear rumors about a potential problem in your village during the gathering that could affect your family. How do you handle your emotions and thoughts while discussing this news with the group?,Neuroticism,"I find it difficult to stay calm and feel anxious, expressing my concerns openly with a sense of worry.",I feel uneasy but try to discuss the issue cautiously while sharing my concerns with others.,"I acknowledge the possibility of a problem but remain composed, discussing possible solutions calmly.","I remain relatively calm and listen to others' opinions, thinking about the issue with a level-headed approach.","I stay calm and composed, aloofly discussing the rumors without letting them affect me emotionally."
india,45,"Imagine you are at the street food stall and notice a dish you've never tried before being prepared. Do you step forward eagerly to taste this new, unfamiliar dish, or do you prefer to order something you are already familiar with? What factors would influence your choice?",Openness to Experience,"I'd definitely try the new dish, as I love exploring diverse flavors and am eager to experience something unique.","I would probably try the new dish, especially if it looks appetizing and the ingredients intrigue me.","I might try the new dish if it appeals to me, but I'd also consider sticking to my usual favorites.","I'm more likely to order what I'm familiar with, but I might be tempted to sample the new dish if recommended.","I prefer ordering dishes I know and enjoy, ensuring a satisfying meal without any surprises."
india,46,"Assume you are in the position of managing your time at the street food stall amid a busy schedule. Do you make a mental or written plan on how long you'll spend there, factoring in the potential wait, or do you indulge without considering the time?",Conscientiousness,"I always prepare a detailed schedule, allotting specific time for browsing and ordering, and stick to it strictly.",I usually make a mental note of how long I plan to stay and try to keep my visit within that timeframe.,I have a general idea of how much time I'll spend but I'm flexible to adjust if needed.,"I occasionally think about the time I should spend, but often get sidetracked and stay longer than planned.",I prefer to relax and enjoy without worrying about how much time I'm spending there.
india,47,"Imagine joining a group of people already chatting and sharing their street food nearby. Do you introduce yourself and join the conversation, or do you enjoy your food quietly on your own?",Extraversion,"I would enthusiastically introduce myself, join the conversation, and maybe even offer to share some stories.","I would introduce myself and join in the conversation, contributing occasionally.","I might introduce myself briefly and listen to their chat, adding a comment here and there.",I'd nod or smile gently at the group but mostly focus on enjoying my food.,"I prefer enjoying my food quietly, without joining the group."
india,48,"Place yourself in the scene where a fellow patron accidentally bumps into you, causing you to spill some chai. Do you respond with understanding and brush off the accident, or do you express your frustration openly?",Agreeableness,"I smile warmly and reassure them that it's perfectly alright, accidents happen.","I nod and tell them not to worry, it's just a little inconvenience.","I acknowledge the accident with a small grin and say, 'It's okay.'","I sigh slightly but say, 'No problem, I guess these things happen.'",I frown a bit and mention that the spill was quite an inconvenience.
india,49,"Assume you are standing in the cramped line waiting for your turn. Do you feel anxious about the crowd and potential cleanliness issues, or do you remain calm and focus on the anticipation of delicious food?",Neuroticism,I feel quite anxious and worried about the crowd and whether everything is hygienic here.,I feel a bit uneasy about the crowd and cleanliness but try to distract myself by thinking about the food.,"I think about both the crowd and cleanliness, but I also look forward to the food.",I occasionally glance at the crowd and hygiene but am mostly focused on the food ahead.,"I remain calm and not too concerned about the crowd or cleanliness, just eager to enjoy the food."
india,50,"Imagine you are one of the guests at this wedding. How do you feel about participating in the traditional rituals as well as enjoying the modern reception? Do you embrace the mix of the old and new with enthusiasm, or do you prefer sticking to one over the other?",Openness to Experience,"I'm thrilled to experience both traditional rituals and the modern reception, as I love embracing the blend of different cultural elements.","I'm quite interested in participating in both the traditional and modern aspects, as I feel it adds depth to the celebration.","I'm comfortable with both the traditional and modern activities, but I usually go with the flow of the event.","I can participate in both, but I somewhat lean towards either traditional or modern events, depending on the mood.","I prefer sticking to either the traditional rituals or the modern reception, as I'm not very keen on mixing different styles."
india,51,"Assume you are helping to organize the wedding. How would you ensure that both the traditional and modern aspects are planned out meticulously? Are you methodical and precise in managing the schedule and arrangements, or do you leave it to others to handle the details?",Conscientiousness,"I create a detailed plan with timelines for every aspect, regularly check in with vendors, and personally coordinate with everyone involved to ensure everything is executed with precision.","I prepare a comprehensive checklist and schedule, and work closely with a few trusted team members to make sure both traditional and modern elements are seamlessly integrated.","I set up a basic framework and guidelines, then collaborate with the team to make sure all important details are covered adequately.","I assign tasks to different team members and rely on their expertise, stepping in only when necessary to address any major issues.",I trust the event planners to handle the details and only get involved if there are significant decisions to be made.
india,52,"Imagine yourself at the modern wedding reception party with the DJ. How do you engage with the lively atmosphere? Do you find yourself dancing and mingling with everyone energetically, or do you prefer to sit back and enjoy the music quietly?",Extraversion,"I love the energy of the crowd, dancing enthusiastically and chatting with everyone there!",I enjoy mingling with guests and will definitely hit the dance floor for a while.,"I like to mix both, dancing sometimes and chatting with a few friends while taking breaks.",I mainly enjoy watching others dance and will speak with a couple of familiar faces.,"I prefer sitting in a quiet corner, letting the music play in the background as I keep to myself."
india,53,"Assume you are in the position of a family member who is coordinating with the wedding planners. How do you handle the diverse opinions and preferences of relatives regarding the wedding details? Are you accommodating and cooperative, striving to ensure everyone is happy, or do you stand firm on your own views?",Agreeableness,"I actively seek out and incorporate everyone's opinions, ensuring a collaborative approach to make sure everyone feels heard and satisfied.",I consider the key suggestions and try to find a balanced solution that accommodates most preferences.,"I listen to everyone's ideas and incorporate them where feasible, but ultimately ensure the wedding follows a coherent plan.","I take note of relatives’ preferences but prioritize the primary vision of the wedding, making changes only when necessary.","I make decisions based on what I believe is best for the wedding, considering suggestions only if they strongly align with the main plan."
india,54,"Imagine you are attending the wedding and something unexpected goes wrong, like a delay in the rituals or a technical issue with the DJ equipment. How do you react to the disruption? Do you remain calm and composed, or do you find yourself feeling anxious and stressed out?",Neuroticism,"I immediately feel overwhelmed and anxious, and I struggle to enjoy the rest of the wedding.","I start to feel quite tense and anxious, but I try to manage my stress and participate in the festivities.",I feel a bit uneasy but mostly manage to keep my composure and continue to enjoy the event.,"I notice the disruption, but it doesn't bother me too much, and I focus on enjoying the wedding.","I remain calm and unbothered, considering it just a minor hiccup in the celebrations."
india,55,"Imagine you are preparing a list for festival groceries and decorations. Would you prefer to stick with the traditional items you're familiar with or explore some new, unconventional options available online?",Openness to Experience,"I love trying new things, so I would definitely explore unconventional options online and see what adds a unique twist to our celebrations.",I would be interested in mixing some new items with traditional ones to keep the festival both exciting and familiar.,"I'll include a few new products if they seem appealing, but mostly stick to what I know everyone likes.",I prefer to mainly stick with traditional items but might consider dabbling with one or two new options if they seem interesting.,I believe it's best to stick to traditional items as they have been a reliable part of our celebrations.
india,56,Assume you have received the groceries and decorations you ordered online for the festival. How much planning and effort would you put into ensuring all items arrive on time and are of the expected quality?,Conscientiousness,"I would make a detailed checklist, schedule delivery dates, and follow up with the vendors to ensure everything meets my standards.",I would double-check the order and contact customer service if there's any delay or issue with the quality.,I would review the order once it arrives and make sure most of it meets expectations.,"I would briefly glance at the items when they arrive, hoping they're mostly correct.",I'd rely on the store's reputation and not worry much once the order is placed.
