country,scenario_text,scenario_id,question,trait
USA,"Despite facing financial struggles, Emily spent years developing her fashion brand. Her relentless effort was recognized when her designs were featured in New York Fashion Week, catapulting her into the limelight.",2,"Imagine you are Emily, and you've been invited to collaborate with a leading avant-garde designer after your success in New York Fashion Week. How would you approach the opportunity to innovate and explore uncharted territories in fashion design?",Openness to Experience
USA,"Despite facing financial struggles, Emily spent years developing her fashion brand. Her relentless effort was recognized when her designs were featured in New York Fashion Week, catapulting her into the limelight.",2,"Assume you are in Emily's shoes, preparing for a crucial follow-up presentation for potential investors. How would you organize your time and resources to ensure everything is ready and goes smoothly?",Conscientiousness
USA,"Despite facing financial struggles, Emily spent years developing her fashion brand. Her relentless effort was recognized when her designs were featured in New York Fashion Week, catapulting her into the limelight.",2,Imagine you are Emily attending a high-profile networking event after New York Fashion Week. How would you navigate the crowd to build connections and make the most of the social opportunities available?,Extraversion
USA,"Despite facing financial struggles, Emily spent years developing her fashion brand. Her relentless effort was recognized when her designs were featured in New York Fashion Week, catapulting her into the limelight.",2,"[Question(trait='Agreeableness', question='Imagine you are Emily, now a well-known fashion designer. After your success at New York Fashion Week, a new designer approaches you, seeking mentorship and collaboration. How do you respond to this request, considering your own experiences and current commitments?')]",Agreeableness
USA,"Despite facing financial struggles, Emily spent years developing her fashion brand. Her relentless effort was recognized when her designs were featured in New York Fashion Week, catapulting her into the limelight.",2,Imagine you've been in Emily's place and suddenly face unexpected criticism of your designs in a popular fashion magazine. How would you emotionally process and respond to this criticism?,Neuroticism
USA,"Eric started his career as a janitor in a large manufacturing company. Through dedication and evening classes, he became a skilled engineer and eventually led a team of innovators at the same company.",3,"Imagine you are Eric, having just completed a new engineering course. You have the option to work on a cutting-edge project with new technologies or continue with the traditional projects you're familiar with. Which path do you choose and why?",Openness to Experience
USA,"Eric started his career as a janitor in a large manufacturing company. Through dedication and evening classes, he became a skilled engineer and eventually led a team of innovators at the same company.",3,"Assume you are Eric, tasked with presenting a critical project update to the company's executives. How do you prepare for this meeting to ensure it goes smoothly and meets high standards?",Conscientiousness
USA,"Eric started his career as a janitor in a large manufacturing company. Through dedication and evening classes, he became a skilled engineer and eventually led a team of innovators at the same company.",3,"Imagine you're Eric, now leading a team of engineers. There's a company-wide event where you have the opportunity to network and share your team's successes. How do you engage with others at this event?",Extraversion
USA,"Eric started his career as a janitor in a large manufacturing company. Through dedication and evening classes, he became a skilled engineer and eventually led a team of innovators at the same company.",3,"You are Eric, and a junior team member is struggling with a complex problem. How do you approach this situation to support them while fostering a collaborative team environment?",Agreeableness
USA,"Eric started his career as a janitor in a large manufacturing company. Through dedication and evening classes, he became a skilled engineer and eventually led a team of innovators at the same company.",3,"Assume you're Eric, and your team faces unexpected challenges that threaten the timeline of a major project. How do you handle the stress and maintain morale to steer the project back on track?",Neuroticism
USA,"In high school, James was inspired by his chemistry teacher and decided to become a scientist. After years of study and research, he patented a groundbreaking medical device, earning him national recognition in the scientific community.",4,"Imagine you are James, presented with an opportunity to collaborate with a group of avant-garde artists to explore the intersection of science and art. How would you approach this invitation and what would you hope to achieve from such a collaboration?",Openness to Experience
USA,"In high school, James was inspired by his chemistry teacher and decided to become a scientist. After years of study and research, he patented a groundbreaking medical device, earning him national recognition in the scientific community.",4,Assume you are preparing to present your patented device at a prestigious conference. You have one week left until the presentation. How do you organize your tasks leading up to the event to ensure everything is perfected?,Conscientiousness
USA,"In high school, James was inspired by his chemistry teacher and decided to become a scientist. After years of study and research, he patented a groundbreaking medical device, earning him national recognition in the scientific community.",4,"Imagine you are at a gala celebrating your achievements. How do you interact with the various guests, including scientists, journalists, and potential investors, during the event?",Extraversion
USA,"In high school, James was inspired by his chemistry teacher and decided to become a scientist. After years of study and research, he patented a groundbreaking medical device, earning him national recognition in the scientific community.",4,"Assume you are approached by a fellow researcher who needs assistance with a complex project similar to yours. How do you handle their request, considering your own time constraints and commitments?",Agreeableness
USA,"In high school, James was inspired by his chemistry teacher and decided to become a scientist. After years of study and research, he patented a groundbreaking medical device, earning him national recognition in the scientific community.",4,Assume you've received an unexpected critical review of your device’s latest trial results from a major publication. How do you handle the stress and what steps do you take to address the concerns raised?,Neuroticism
USA,"Anna, passionate about food and hospitality, worked her way up from a dishwasher to owning her own restaurant. Her business flourished, and she became a respected figure in the local culinary scene.",5,"Imagine you are Anna, an innovative restaurant owner. How would you approach crafting a unique dish that combines traditional American flavors with unexpected, global influences?",Openness to Experience
USA,"Anna, passionate about food and hospitality, worked her way up from a dishwasher to owning her own restaurant. Her business flourished, and she became a respected figure in the local culinary scene.",5,"Assume you are Anna, and you need to prepare for a surprise health inspection at your successful restaurant. What steps would you take to ensure everything is perfectly in order?",Conscientiousness
USA,"Anna, passionate about food and hospitality, worked her way up from a dishwasher to owning her own restaurant. Her business flourished, and she became a respected figure in the local culinary scene.",5,"Imagine you are Anna, hosting a culinary event at your restaurant to showcase your latest menu. How would you interact with the guests to make sure they feel welcome and engaged throughout the evening?",Extraversion
USA,"Anna, passionate about food and hospitality, worked her way up from a dishwasher to owning her own restaurant. Her business flourished, and she became a respected figure in the local culinary scene.",5,"Imagine you are Anna, and one of your longtime employees has a personal emergency and asks for time off during a busy weekend. How would you handle balancing empathy for their situation with the needs of your restaurant?",Agreeableness
USA,"Anna, passionate about food and hospitality, worked her way up from a dishwasher to owning her own restaurant. Her business flourished, and she became a respected figure in the local culinary scene.",5,"Assume you are Anna, and you receive a series of critical reviews online that threaten your restaurant's reputation. How would you cope with the stress and pressure of maintaining your business's success?",Neuroticism
USA,"Having started as a freelance graphic designer, Max built a successful digital agency over several years. His reputation for quality and creativity brought him contracts with well-known brands, showcasing his rise in the industry.",6,"Imagine you are Max, considering whether to explore a new, untested design trend that could potentially set your agency apart. Would you take the risk and incorporate it into upcoming projects, or would you prefer to stick to the proven styles that your clients love?",Openness to Experience
USA,"Having started as a freelance graphic designer, Max built a successful digital agency over several years. His reputation for quality and creativity brought him contracts with well-known brands, showcasing his rise in the industry.",6,"Assume you are in the position of Max on a day with tight deadlines for multiple projects. How would you ensure that all work is completed thoroughly and on schedule? Do you prioritize detailed planning, delegation, or another method?",Conscientiousness
USA,"Having started as a freelance graphic designer, Max built a successful digital agency over several years. His reputation for quality and creativity brought him contracts with well-known brands, showcasing his rise in the industry.",6,"Imagine you are Max at a networking event for design professionals. How do you approach interacting with other attendees? Do you eagerly strike up conversations and exchange contact information, or do you prefer to observe and engage only with a few selected individuals?",Extraversion
USA,"Having started as a freelance graphic designer, Max built a successful digital agency over several years. His reputation for quality and creativity brought him contracts with well-known brands, showcasing his rise in the industry.",6,Assume you are Max dealing with a difficult client who demands frequent revisions but is unclear about their vision. How do you communicate with them to resolve the situation? Would you prioritize accommodating their requests at all costs or set firm boundaries to maintain a balanced workflow?,Agreeableness
USA,"Having started as a freelance graphic designer, Max built a successful digital agency over several years. His reputation for quality and creativity brought him contracts with well-known brands, showcasing his rise in the industry.",6,"Imagine you are Max and a major project just fell through unexpectedly. How do you handle the stress and emotional impact? Do you find ways to remain calm and quickly look for alternative opportunities, or do you struggle with anxiety and frustration before moving on?",Neuroticism
USA,"Samantha faced many challenges as a single mother, but she completed her nursing degree while raising her children. Her perseverance was rewarded with a leadership role at a reputable hospital, where she now mentors younger nurses.",7,Imagine you are in Samantha's position and have the opportunity to introduce an innovative healthcare tactic at the hospital. How would you approach implementing this new idea given the chance for both creative success and practical hurdles?,Openness to Experience
USA,"Samantha faced many challenges as a single mother, but she completed her nursing degree while raising her children. Her perseverance was rewarded with a leadership role at a reputable hospital, where she now mentors younger nurses.",7,Assume you are in the role of Samantha overseeing a critical project deadline at the hospital. How would you ensure that the tasks are completed on time while maintaining high standards of quality?,Conscientiousness
USA,"Samantha faced many challenges as a single mother, but she completed her nursing degree while raising her children. Her perseverance was rewarded with a leadership role at a reputable hospital, where she now mentors younger nurses.",7,Imagine you are Samantha mentoring a group of young nurses. How would you engage with them to foster a dynamic and collaborative learning environment?,Extraversion
USA,"Samantha faced many challenges as a single mother, but she completed her nursing degree while raising her children. Her perseverance was rewarded with a leadership role at a reputable hospital, where she now mentors younger nurses.",7,Assume you are in Samantha's shoes dealing with a conflict among team members about shift schedules. How would you navigate this situation to maintain a harmonious working relationship among staff?,Agreeableness
USA,"Samantha faced many challenges as a single mother, but she completed her nursing degree while raising her children. Her perseverance was rewarded with a leadership role at a reputable hospital, where she now mentors younger nurses.",7,Imagine you are in Samantha's position when an unexpected stressor arises at work. How would you manage your emotions to remain effective under pressure while setting a good example for your team?,Neuroticism
USA,"Josh, once an avid gamer, taught himself programming during college, eventually developing his own video game. His hard work paid off when the game became a hit, and he was invited to speak at international gaming conventions.",8,"Imagine you are in Josh's shoes, and you have the opportunity to incorporate unique cultural elements into your next game. What kind of innovative or unconventional themes would you be most excited to explore, and why?",Openness to Experience
USA,"Josh, once an avid gamer, taught himself programming during college, eventually developing his own video game. His hard work paid off when the game became a hit, and he was invited to speak at international gaming conventions.",8,Assume you are preparing for your big presentation at an international gaming convention. How would you go about organizing your material and practicing your speech to ensure you deliver your best performance?,Conscientiousness
USA,"Josh, once an avid gamer, taught himself programming during college, eventually developing his own video game. His hard work paid off when the game became a hit, and he was invited to speak at international gaming conventions.",8,"Imagine you are at the convention, surrounded by fellow enthusiasts eager to learn from you. How would you interact with the audience and engage with other attendees during the event to make the most out of this social experience?",Extraversion
USA,"Josh, once an avid gamer, taught himself programming during college, eventually developing his own video game. His hard work paid off when the game became a hit, and he was invited to speak at international gaming conventions.",8,Suppose a fellow programmer approaches you for feedback on their developing game. How would you approach giving constructive criticism while maintaining a supportive and friendly demeanor?,Agreeableness
USA,"Josh, once an avid gamer, taught himself programming during college, eventually developing his own video game. His hard work paid off when the game became a hit, and he was invited to speak at international gaming conventions.",8,"Imagine that just before your presentation, you encounter a major technical issue with your game demo. How would you handle the stress and what steps would you take to maintain your composure while addressing the situation?",Neuroticism
USA,"While working two jobs, Carlos pursued his dream of becoming a filmmaker. His short film was accepted into a major film festival, marking a turning point in his career and leading to widespread acclaim.",9,Imagine you are Carlos and your short film has been accepted into a major film festival. How open are you to exploring and integrating feedback from diverse audiences and critics to further evolve your storytelling style?,Openness to Experience
USA,"While working two jobs, Carlos pursued his dream of becoming a filmmaker. His short film was accepted into a major film festival, marking a turning point in his career and leading to widespread acclaim.",9,"Assume you are in Carlos’s position, with two jobs and a budding filmmaking career. How would you manage your time and commitments to ensure you not only meet your responsibilities but also excel at the film festival?",Conscientiousness
USA,"While working two jobs, Carlos pursued his dream of becoming a filmmaker. His short film was accepted into a major film festival, marking a turning point in his career and leading to widespread acclaim.",9,"Imagine you are Carlos at the film festival, surrounded by filmmakers and industry professionals. How do you engage with others to make the most of networking opportunities and share your passion for filmmaking?",Extraversion
USA,"While working two jobs, Carlos pursued his dream of becoming a filmmaker. His short film was accepted into a major film festival, marking a turning point in his career and leading to widespread acclaim.",9,"Assume you are Carlos, receiving widespread acclaim at the festival. How do you navigate congratulatory interactions and collaborations with others while maintaining humility and fostering positive relationships?",Agreeableness
USA,"While working two jobs, Carlos pursued his dream of becoming a filmmaker. His short film was accepted into a major film festival, marking a turning point in his career and leading to widespread acclaim.",9,"Imagine being Carlos, experiencing a surge in recognition and pressure after the film festival. How do you handle stress and potential self-doubt during this transformative period to stay balanced and focused on your goals?",Neuroticism
USA,"After years of working in a corporate job, Sarah decides to open her own bakery, combining her passion for baking with her desire for autonomy.",10,"Imagine you are Sarah, about to open your bakery. You have a chance to innovate and introduce a new type of dessert that no one in your community has seen before. How do you approach this opportunity and what kind of dessert would you consider creating?",Openness to Experience
USA,"After years of working in a corporate job, Sarah decides to open her own bakery, combining her passion for baking with her desire for autonomy.",10,"Assume you are in the position of Sarah, facing a busy opening week at your bakery. Several important tasks, such as supply ordering and staff scheduling, need immediate attention. How do you plan and prioritize these responsibilities to ensure a smooth launch?",Conscientiousness
USA,"After years of working in a corporate job, Sarah decides to open her own bakery, combining her passion for baking with her desire for autonomy.",10,"Imagine you are Sarah on opening day, meeting a steady stream of enthusiastic customers. How do you interact with them to create a welcoming and engaging atmosphere while managing the demands of the busy day?",Extraversion
USA,"After years of working in a corporate job, Sarah decides to open her own bakery, combining her passion for baking with her desire for autonomy.",10,Assume you are Sarah receiving feedback from a customer who was not satisfied with their experience. How do you handle the conversation and what steps do you take to address their concerns while maintaining a positive relationship?,Agreeableness
USA,"After years of working in a corporate job, Sarah decides to open her own bakery, combining her passion for baking with her desire for autonomy.",10,"Imagine you are Sarah on the eve of the bakery's grand opening, and anxiety about the success of your new venture begins to settle in. How do you cope with the stress and ensure you remain focused and optimistic for the big day?",Neuroticism
USA,"John takes a sabbatical from his engineering job to travel across the country, visiting all 50 states to experience new cultures and meet diverse people.",11,"Imagine you are John preparing for your journey to all 50 states, ready to immerse yourself in new cultures and traditions. How do you decide which new experiences to seek out in each state?",Openness to Experience
USA,"John takes a sabbatical from his engineering job to travel across the country, visiting all 50 states to experience new cultures and meet diverse people.",11,Assume you are John planning your itinerary for the cross-country trip. How do you organize your travel schedule and ensure you have covered all necessary preparations?,Conscientiousness
USA,"John takes a sabbatical from his engineering job to travel across the country, visiting all 50 states to experience new cultures and meet diverse people.",11,Imagine you are John while visiting a small town festival in one of the states. How do you approach and start conversations with the locals and fellow travelers?,Extraversion
USA,"John takes a sabbatical from his engineering job to travel across the country, visiting all 50 states to experience new cultures and meet diverse people.",11,Assume you are John interacting with a group of diverse travelers you just met. How do you contribute to group decisions on which local events or activities to attend?,Agreeableness
USA,"John takes a sabbatical from his engineering job to travel across the country, visiting all 50 states to experience new cultures and meet diverse people.",11,Imagine you are John and you’ve just encountered some unexpected travel delays and challenges. How do you handle the stress and adapt to this situation?,Neuroticism
USA,"Emily enrolls in night classes to pursue a degree in art history, a subject she's always loved but never had the chance to study before.",12,Imagine you are Emily. You've been assigned to research an unfamiliar art movement for your art history class project. How do you feel about diving into unknown artistic territory?,Openness to Experience
USA,"Emily enrolls in night classes to pursue a degree in art history, a subject she's always loved but never had the chance to study before.",12,Assume you are in the position of Emily juggling a full-time job and night classes. How do you plan your schedule to ensure you meet all deadlines for your art history assignments?,Conscientiousness
USA,"Emily enrolls in night classes to pursue a degree in art history, a subject she's always loved but never had the chance to study before.",12,"Imagine you are Emily on the first day of class, surrounded by new classmates. How do you go about introducing yourself and engaging with them during breaks?",Extraversion
USA,"Emily enrolls in night classes to pursue a degree in art history, a subject she's always loved but never had the chance to study before.",12,Assume you are Emily collaborating with peers on a group project about Renaissance art. How do you handle differing opinions to ensure the group reaches a consensus?,Agreeableness
USA,"Emily enrolls in night classes to pursue a degree in art history, a subject she's always loved but never had the chance to study before.",12,"Imagine you are Emily, feeling overwhelmed by an upcoming exam and a presentation in the same week. How do you cope with the stress to perform well in both?",Neuroticism
USA,"After moving to a small town, Mike volunteers at the local animal shelter, finding joy in caring for animals and making new friends in the community.",13,"Imagine you are Mike, and the shelter director asks for creative ideas to improve the shelter environment and make it more welcoming for potential adopters. How would you approach this request?",Openness to Experience
USA,"After moving to a small town, Mike volunteers at the local animal shelter, finding joy in caring for animals and making new friends in the community.",13,"Assume you are in the position of Mike, and you are responsible for organizing a community event to raise funds for the shelter. How would you prioritize and manage your tasks to ensure the event runs smoothly?",Conscientiousness
USA,"After moving to a small town, Mike volunteers at the local animal shelter, finding joy in caring for animals and making new friends in the community.",13,Imagine you are Mike at a community social event intended to attract new volunteers for the shelter. How would you interact with strangers to make them feel excited about volunteering?,Extraversion
USA,"After moving to a small town, Mike volunteers at the local animal shelter, finding joy in caring for animals and making new friends in the community.",13,"Assume you are Mike, and a fellow volunteer is feeling overwhelmed with their work at the shelter. How would you offer your support or assistance?",Agreeableness
USA,"After moving to a small town, Mike volunteers at the local animal shelter, finding joy in caring for animals and making new friends in the community.",13,"Imagine you are Mike, and a few of the animals assigned to you are not being adopted despite your best efforts. How would you handle the stress and emotions that arise from this situation?",Neuroticism
USA,"Inspired by the mountains, Lisa moves to Colorado and takes up skiing, relishing the connection with nature and the thrill of learning a new sport.",14,"Imagine you are Lisa, recently moved to Colorado, and you hear about a local festival that celebrates winter sports with traditional Colorado music and cuisine. How eagerly would you participate in experiencing this new cultural event?",Openness to Experience
USA,"Inspired by the mountains, Lisa moves to Colorado and takes up skiing, relishing the connection with nature and the thrill of learning a new sport.",14,"Assume you are Lisa planning a skiing trip with new friends. How would you organize the logistics of the trip to ensure everything runs smoothly, including renting equipment and scheduling lessons?",Conscientiousness
USA,"Inspired by the mountains, Lisa moves to Colorado and takes up skiing, relishing the connection with nature and the thrill of learning a new sport.",14,"Imagine you are Lisa arriving at the ski resort for the first time. How would you interact with fellow skiers and staff, and what role do you find yourself taking in group activities?",Extraversion
USA,"Inspired by the mountains, Lisa moves to Colorado and takes up skiing, relishing the connection with nature and the thrill of learning a new sport.",14,"[Question(trait='Agreeableness', question='Imagine you are Lisa, skiing in the scenic mountains of Colorado. As you enjoy the crisp air, you notice another skier struggling to get up after a fall, their ski poles scattered on the snow. How would you approach this situation and what actions would you take to assist them, ensuring they have a positive skiing experience?')]",Agreeableness
USA,"Inspired by the mountains, Lisa moves to Colorado and takes up skiing, relishing the connection with nature and the thrill of learning a new sport.",14,Imagine you are Lisa and you accidentally take a more advanced ski trail than intended. How do you handle your emotions and navigate the situation to ensure your safety?,Neuroticism
USA,"Thomas leaves his high-pressure job in the city and buys a small farm, where he grows organic produce and sells it at the farmer's market.",15,"Imagine you are in Thomas' shoes and you come across a rare, unconventional type of crop. Would you try planting it to see how it performs on your farm, or would you stick to the usual, more predictable options?",Openness to Experience
USA,"Thomas leaves his high-pressure job in the city and buys a small farm, where he grows organic produce and sells it at the farmer's market.",15,"Assume you are Thomas, and it’s crucial to keep track of your finances to maintain the farm. How would you ensure that your earnings and expenditures are accurately recorded and well-managed?",Conscientiousness
USA,"Thomas leaves his high-pressure job in the city and buys a small farm, where he grows organic produce and sells it at the farmer's market.",15,"Imagine you are running your stall at the farmer’s market, filled with bustling vendors and customers. How would you handle the interactions and networking with fellow farmers and buyers?",Extraversion
USA,"Thomas leaves his high-pressure job in the city and buys a small farm, where he grows organic produce and sells it at the farmer's market.",15,"Assume you are in Thomas’ position, and you notice a neighboring farmer struggling with his crop. Would you offer your help and resources, or focus on your work to maintain your own success?",Agreeableness
USA,"Thomas leaves his high-pressure job in the city and buys a small farm, where he grows organic produce and sells it at the farmer's market.",15,"Imagine you are Thomas, and a sudden storm threatens to damage your crops. How would you handle the stress and uncertainty accompanying this situation?",Neuroticism
USA,"After her children have grown, Karen takes up painting, joining a local art group where she finds both creative expression and camaraderie.",16,"Imagine you are in Karen's position, having just joined the art group. A fellow artist suggests experimenting with a new painting technique that you have never tried before. How do you respond to the suggestion?",Openness to Experience
USA,"After her children have grown, Karen takes up painting, joining a local art group where she finds both creative expression and camaraderie.",16,Assume you are preparing to present your paintings at the group's monthly exhibition. You realize a few details in your work could be improved. What actions do you take leading up to the exhibition?,Conscientiousness
USA,"After her children have grown, Karen takes up painting, joining a local art group where she finds both creative expression and camaraderie.",16,Picture yourself at the art group's social event. There is an opportunity to meet new artists in the community. How do you engage with the other members during the gathering?,Extraversion
USA,"After her children have grown, Karen takes up painting, joining a local art group where she finds both creative expression and camaraderie.",16,Imagine a situation where one of your fellow artists is feeling insecure about their work. They seek your opinion hoping for encouragement. How do you handle the conversation?,Agreeableness
USA,"After her children have grown, Karen takes up painting, joining a local art group where she finds both creative expression and camaraderie.",16,Assume you receive critical feedback on your latest painting from a respected member of the art group. How do you react emotionally to their critique?,Neuroticism
USA,"Alex spends weekends building a custom motorcycle in his garage, fulfilling a lifelong dream of designing and riding a bike of his own creation.",17,"Imagine you are Alex, and you've just discovered a new, untested engine technology that could potentially revolutionize the performance of your custom motorcycle but comes with risks. How would you approach the decision to incorporate this new technology into your design?",Openness to Experience
USA,"Alex spends weekends building a custom motorcycle in his garage, fulfilling a lifelong dream of designing and riding a bike of his own creation.",17,Assume you are in the position of Alex and you've set a deadline to complete the motorcycle by the end of the month. How would you ensure you stay on track with your work schedule while balancing other weekend commitments?,Conscientiousness
USA,"Alex spends weekends building a custom motorcycle in his garage, fulfilling a lifelong dream of designing and riding a bike of his own creation.",17,"Imagine it's a sunny Saturday morning and your friends invite you to a motorcycle rally to socialize and showcase your work-in-progress. As Alex, how do you decide whether to attend and interact with fellow motorcycle enthusiasts or keep working alone in your garage?",Extraversion
USA,"Alex spends weekends building a custom motorcycle in his garage, fulfilling a lifelong dream of designing and riding a bike of his own creation.",17,Assume you are Alex and you receive differing opinions from your peers about the best design approach for your custom motorcycle. How would you handle this situation and incorporate their feedback?,Agreeableness
USA,"Alex spends weekends building a custom motorcycle in his garage, fulfilling a lifelong dream of designing and riding a bike of his own creation.",17,"Imagine you're Alex and you've encountered a significant setback in your motorcycle build, such as a part malfunction or design flaw. How would you deal with the stress and frustration of this unexpected challenge?",Neuroticism
USA,"Laura decides to work remotely as a graphic designer, allowing her to live in different parts of the country and explore new environments.",18,"Imagine you are Laura, exploring a small town in New Mexico. You come across a local art festival and get invited to participate in a mural project with the community. How do you respond to this unexpected opportunity to engage in a new artistic activity?",Openness to Experience
USA,"Laura decides to work remotely as a graphic designer, allowing her to live in different parts of the country and explore new environments.",18,"Assume you are in Laura's position, working on a critical design project for a big client while also planning your next move across the country. How do you balance your remote work responsibilities with the logistics of relocating?",Conscientiousness
USA,"Laura decides to work remotely as a graphic designer, allowing her to live in different parts of the country and explore new environments.",18,"Imagine you are Laura, living in a bustling city like New York and you've been working remotely for a week. You receive an invitation to a networking event filled with potential clients. How do you approach this social opportunity?",Extraversion
USA,"Laura decides to work remotely as a graphic designer, allowing her to live in different parts of the country and explore new environments.",18,"Assume you're Laura, and you've temporarily moved to a rural community in the Midwest. Your neighbors invite you to a local potluck dinner to welcome you. How do you interact with them and contribute to the event?",Agreeableness
USA,"Laura decides to work remotely as a graphic designer, allowing her to live in different parts of the country and explore new environments.",18,"Imagine you're Laura, and due to technical issues, you've missed a deadline for an important project while living in a new city. How do you handle the stress and emotions in response to this setback?",Neuroticism
USA,"Brian dedicates his Saturdays to coaching a youth soccer team, finding satisfaction in mentoring young players and contributing to his community.",19,"Imagine you are Brian, and a parent suggests using an unconventional training method involving virtual reality for the team. How would you approach this suggestion?",Openness to Experience
USA,"Brian dedicates his Saturdays to coaching a youth soccer team, finding satisfaction in mentoring young players and contributing to his community.",19,"Assume you are in the position of Brian, preparing for an important match next week. How would you plan and organize the practice sessions to ensure the team is well-prepared?",Conscientiousness
USA,"Brian dedicates his Saturdays to coaching a youth soccer team, finding satisfaction in mentoring young players and contributing to his community.",19,"Imagine you are Brian, and at the end of each practice session, there's a team social gathering. How do you engage with the players and their parents at these events?",Extraversion
USA,"Brian dedicates his Saturdays to coaching a youth soccer team, finding satisfaction in mentoring young players and contributing to his community.",19,Assume you are Brian and one of the players is upset about not playing as much as others. How would you handle this situation while maintaining a positive relationship with the player and their family?,Agreeableness
USA,"Brian dedicates his Saturdays to coaching a youth soccer team, finding satisfaction in mentoring young players and contributing to his community.",19,Imagine you're in Brian’s role and you receive criticism from a parent about your coaching style. How do you deal with this criticism and what emotions do you experience in response?,Neuroticism
USA,"After graduating from college, Sarah decides to move to a new city to start her career, relying on her savings and job search skills to find an apartment and employment.",20,"Imagine you are Sarah exploring a picturesque park in the new city. You notice a local art festival is about to begin nearby, showcasing eclectic and unconventional art pieces. What do you decide to do?",Openness to Experience
USA,"After graduating from college, Sarah decides to move to a new city to start her career, relying on her savings and job search skills to find an apartment and employment.",20,"Assume you are Sarah, and you've set a daily schedule that helps balance job searching and apartment hunting efficiently. It’s a sunny day, and you’re halfway through your tasks when a friend calls inviting you to the beach. How do you respond?",Conscientiousness
USA,"After graduating from college, Sarah decides to move to a new city to start her career, relying on her savings and job search skills to find an apartment and employment.",20,"Imagine you are Sarah attending a networking event in your new city. As you walk into the room, you notice a group eagerly discussing local business trends. What's your approach in this social situation?",Extraversion
USA,"After graduating from college, Sarah decides to move to a new city to start her career, relying on her savings and job search skills to find an apartment and employment.",20,"Assume you are Sarah, and you've just moved into your new apartment. Your neighbor knocks on the door asking for help to unload their moving truck. How do you respond to this request?",Agreeableness
USA,"After graduating from college, Sarah decides to move to a new city to start her career, relying on her savings and job search skills to find an apartment and employment.",20,"Imagine you are Sarah, and it’s been two weeks since moving. You haven't secured a job yet and your savings are dwindling. What’s going through your mind, and how do you handle the stress?",Neuroticism
USA,"Tom, a teenager, starts his own lawn mowing business in his neighborhood to save money for a car, learning to manage his finances and client relationships in the process.",21,Imagine you are Tom and you have an idea to offer additional services like landscaping or flower planting along with lawn mowing. How do you respond to this opportunity to diversify your business offerings?,Openness to Experience
