country,scenario_text,scenario_id,question,trait
southafrica,"A student at a local school struggles academically, and fellow students form a study group to help them catch up. They share notes, explain difficult concepts, and provide moral support, ensuring their peer feels included and motivated. This collective effort enhances the academic performance and confidence of the struggling student.",4,Imagine you are a student in the group who loves exploring new cultures. The struggling student is from a different cultural background with unique study habits. How would you incorporate these cultural differences into the group's study sessions?,Openness to Experience
southafrica,"A student at a local school struggles academically, and fellow students form a study group to help them catch up. They share notes, explain difficult concepts, and provide moral support, ensuring their peer feels included and motivated. This collective effort enhances the academic performance and confidence of the struggling student.",4,Assume you are in charge of organizing the study group's schedule. You notice that the struggling student has a difficult time keeping up with a strict timetable. How would you approach creating a plan that includes flexibility yet maintains progress?,Conscientiousness
southafrica,"A student at a local school struggles academically, and fellow students form a study group to help them catch up. They share notes, explain difficult concepts, and provide moral support, ensuring their peer feels included and motivated. This collective effort enhances the academic performance and confidence of the struggling student.",4,Imagine you're an outgoing member of the study group. You see that the struggling student is shy and hesitant in group discussions. How would you encourage them to participate more actively during study sessions?,Extraversion
southafrica,"A student at a local school struggles academically, and fellow students form a study group to help them catch up. They share notes, explain difficult concepts, and provide moral support, ensuring their peer feels included and motivated. This collective effort enhances the academic performance and confidence of the struggling student.",4,"Assume you are part of the group and notice another student is less patient with the struggling student, sometimes making them uncomfortable. How would you handle the situation to ensure a supportive and inclusive atmosphere for everyone?",Agreeableness
southafrica,"A student at a local school struggles academically, and fellow students form a study group to help them catch up. They share notes, explain difficult concepts, and provide moral support, ensuring their peer feels included and motivated. This collective effort enhances the academic performance and confidence of the struggling student.",4,Imagine you are feeling overwhelmed with your own academic workload while still helping the struggling student. How do you handle your stress to ensure you can continue to be a supportive member of the study group?,Neuroticism
southafrica,"During a nearby natural disaster, residents from surrounding areas come together to collect supplies and distribute them to affected families. Individuals use their networks to coordinate relief efforts quickly, ensuring help reaches those in need rapidly. This spontaneous organization showcases the power of community action.",5,Imagine you are an amateur filmmaker documenting the community's relief efforts during the natural disaster. How would you creatively capture and present these spontaneous actions to highlight different cultures and their unique contributions?,Openness to Experience
southafrica,"During a nearby natural disaster, residents from surrounding areas come together to collect supplies and distribute them to affected families. Individuals use their networks to coordinate relief efforts quickly, ensuring help reaches those in need rapidly. This spontaneous organization showcases the power of community action.",5,Assume you are responsible for managing the inventory of supplies. How would you ensure that the correct quantity and type of supplies are distributed fairly and efficiently to the affected families?,Conscientiousness
southafrica,"During a nearby natural disaster, residents from surrounding areas come together to collect supplies and distribute them to affected families. Individuals use their networks to coordinate relief efforts quickly, ensuring help reaches those in need rapidly. This spontaneous organization showcases the power of community action.",5,Imagine you are in charge of rallying volunteers for the relief effort. How would you go about reaching out to people and motivating them to participate in this communal cause?,Extraversion
southafrica,"During a nearby natural disaster, residents from surrounding areas come together to collect supplies and distribute them to affected families. Individuals use their networks to coordinate relief efforts quickly, ensuring help reaches those in need rapidly. This spontaneous organization showcases the power of community action.",5,You are coordinating between different community groups to streamline relief efforts. How would you handle potential conflicts and disagreements in opinions and approaches among the groups to maintain harmony?,Agreeableness
southafrica,"During a nearby natural disaster, residents from surrounding areas come together to collect supplies and distribute them to affected families. Individuals use their networks to coordinate relief efforts quickly, ensuring help reaches those in need rapidly. This spontaneous organization showcases the power of community action.",5,Assume you are overwhelmed by the scale of the disaster and the demands it places on you. How would you manage your stress and remain calm to carry out your responsibilities effectively during this challenging time?,Neuroticism
southafrica,"As a local musician struggles to launch their album due to financial barriers, fellow artists in the region collaborate to organize a fundraising concert. They offer their talents and time to support the musician's dream, fostering a vibrant and supportive artistic community. The concert not only raises necessary funds but also creates new connections among artists.",6,"Imagine you are part of the organizing committee for the fundraising concert. When brainstorming ideas for the event, do you prefer sticking to a traditional concert format, or are you eager to incorporate new and unconventional artistic expressions, even if they are untested?",Openness to Experience
southafrica,"As a local musician struggles to launch their album due to financial barriers, fellow artists in the region collaborate to organize a fundraising concert. They offer their talents and time to support the musician's dream, fostering a vibrant and supportive artistic community. The concert not only raises necessary funds but also creates new connections among artists.",6,"Assume you are responsible for coordinating the event's logistics. How would you approach ensuring everything from sound checks to artist schedules runs smoothly? Would you create detailed plans well in advance, or do you rely on improvisation and adaptation as things unfold?",Conscientiousness
southafrica,"As a local musician struggles to launch their album due to financial barriers, fellow artists in the region collaborate to organize a fundraising concert. They offer their talents and time to support the musician's dream, fostering a vibrant and supportive artistic community. The concert not only raises necessary funds but also creates new connections among artists.",6,"Imagine you attend the fundraising concert as an artist. Do you actively seek out opportunities to network and engage with others, introducing yourself and making new connections, or do you prefer observing from the sidelines and enjoying the performances more privately?",Extraversion
southafrica,"As a local musician struggles to launch their album due to financial barriers, fellow artists in the region collaborate to organize a fundraising concert. They offer their talents and time to support the musician's dream, fostering a vibrant and supportive artistic community. The concert not only raises necessary funds but also creates new connections among artists.",6,"If you were one of the collaborating artists and another participant proposed a change to your performance time that benefits the overall event, how would you react? Would you readily adjust to support the team or prioritize your initial plan regardless of the impact?",Agreeableness
southafrica,"As a local musician struggles to launch their album due to financial barriers, fellow artists in the region collaborate to organize a fundraising concert. They offer their talents and time to support the musician's dream, fostering a vibrant and supportive artistic community. The concert not only raises necessary funds but also creates new connections among artists.",6,"Assume you are the featured musician reliant on the success of this event. If unexpected issues arise during the concert, like a technical glitch or a scheduling mix-up, how do you handle the stress? Do you remain calm and find solutions, or do you experience heightened worry and anxiety?",Neuroticism
southafrica,"When a local school needs rebuilding, the entire community, including parents, teachers, and ex-students, pitches in to raise funds and manage renovations. They organize fundraising events, volunteer their time, and bring in needed resources. This collective effort ensures the school remains a center of learning and growth for future generations.",7,Imagine you are in charge of planning a creative fundraising event for the school rebuilding project. How would you introduce innovative ideas or unusual activities to attract community interest and support?,Openness to Experience
southafrica,"When a local school needs rebuilding, the entire community, including parents, teachers, and ex-students, pitches in to raise funds and manage renovations. They organize fundraising events, volunteer their time, and bring in needed resources. This collective effort ensures the school remains a center of learning and growth for future generations.",7,Assume you are responsible for coordinating the volunteer schedule for the school renovation. How would you ensure that everyone is reliably informed and that tasks are completed on time and with precision?,Conscientiousness
southafrica,"When a local school needs rebuilding, the entire community, including parents, teachers, and ex-students, pitches in to raise funds and manage renovations. They organize fundraising events, volunteer their time, and bring in needed resources. This collective effort ensures the school remains a center of learning and growth for future generations.",7,Visualize yourself as one of the lead organizers during the fundraising event. How would you engage with the crowd and energize others to keep the community's spirit high and maintain active participation throughout the event?,Extraversion
southafrica,"When a local school needs rebuilding, the entire community, including parents, teachers, and ex-students, pitches in to raise funds and manage renovations. They organize fundraising events, volunteer their time, and bring in needed resources. This collective effort ensures the school remains a center of learning and growth for future generations.",7,Imagine you are in a meeting where some community members have conflicting opinions about how to best use the raised funds. How would you approach mediating between differing views to maintain harmony and ensure a constructive outcome?,Agreeableness
southafrica,"When a local school needs rebuilding, the entire community, including parents, teachers, and ex-students, pitches in to raise funds and manage renovations. They organize fundraising events, volunteer their time, and bring in needed resources. This collective effort ensures the school remains a center of learning and growth for future generations.",7,"Assume you face unexpected challenges during the renovation process, such as a shortage of materials or volunteers dropping out. How would you react and handle the stress while ensuring the project stays on track?",Neuroticism
southafrica,"At a grassroots level, women in a rural area form a cooperative aimed at creating handicrafts to support each other financially. They pool their skills and resources to produce and sell their products, splitting the profits and helping each other achieve economic independence. This initiative strengthens their economic standing and forms a close-knit network of support.",8,Imagine you are part of the cooperative and someone proposes a new pattern inspired by traditional South African art styles for the next line of handicrafts. How might you approach this new idea?,Openness to Experience
southafrica,"At a grassroots level, women in a rural area form a cooperative aimed at creating handicrafts to support each other financially. They pool their skills and resources to produce and sell their products, splitting the profits and helping each other achieve economic independence. This initiative strengthens their economic standing and forms a close-knit network of support.",8,Assume you are in the position of managing the cooperative's schedule for creating and selling products. How would you ensure that all tasks are completed efficiently and the deadlines are met?,Conscientiousness
southafrica,"At a grassroots level, women in a rural area form a cooperative aimed at creating handicrafts to support each other financially. They pool their skills and resources to produce and sell their products, splitting the profits and helping each other achieve economic independence. This initiative strengthens their economic standing and forms a close-knit network of support.",8,Imagine you are at a local fair representing the cooperative and have the chance to promote the products. How would you engage with potential customers and encourage them to learn more about the cooperative?,Extraversion
southafrica,"At a grassroots level, women in a rural area form a cooperative aimed at creating handicrafts to support each other financially. They pool their skills and resources to produce and sell their products, splitting the profits and helping each other achieve economic independence. This initiative strengthens their economic standing and forms a close-knit network of support.",8,Assume you are in a meeting where a disagreement arises about how to split the profits from a particularly successful sale. How would you handle this situation to maintain harmony within the group?,Agreeableness
southafrica,"At a grassroots level, women in a rural area form a cooperative aimed at creating handicrafts to support each other financially. They pool their skills and resources to produce and sell their products, splitting the profits and helping each other achieve economic independence. This initiative strengthens their economic standing and forms a close-knit network of support.",8,"Imagine a scenario where the cooperative faces unexpected financial difficulties due to a drop in sales. How do you react, and what steps would you take to manage any stress or anxiety that arises from this situation?",Neuroticism
southafrica,"A young couple decides to get married and the whole community comes together to assist with the preparations. Friends and family contribute by cooking, decorating, and organizing the ceremony, making it a memorable event for the couple. The wedding becomes a celebration not just for the couple but for everyone involved, reinforcing communal joy and unity.",9,"Imagine you are in charge of creating a unique wedding ceremony program to reflect the couple's diverse cultural heritage. How would you balance traditional customs with new, creative elements in the planning?",Openness to Experience
southafrica,"A young couple decides to get married and the whole community comes together to assist with the preparations. Friends and family contribute by cooking, decorating, and organizing the ceremony, making it a memorable event for the couple. The wedding becomes a celebration not just for the couple but for everyone involved, reinforcing communal joy and unity.",9,"Assume you are responsible for coordinating the wedding schedule. How do you ensure that all aspects of the preparation are running smoothly and on time, especially when last-minute changes arise?",Conscientiousness
southafrica,"A young couple decides to get married and the whole community comes together to assist with the preparations. Friends and family contribute by cooking, decorating, and organizing the ceremony, making it a memorable event for the couple. The wedding becomes a celebration not just for the couple but for everyone involved, reinforcing communal joy and unity.",9,Imagine you're in charge of entertaining the guests at the wedding. How would you engage with different groups and ensure everyone feels included and enjoys themselves throughout the celebration?,Extraversion
southafrica,"A young couple decides to get married and the whole community comes together to assist with the preparations. Friends and family contribute by cooking, decorating, and organizing the ceremony, making it a memorable event for the couple. The wedding becomes a celebration not just for the couple but for everyone involved, reinforcing communal joy and unity.",9,Assume you are mediating a disagreement between two family members over wedding preparations. How would you approach this situation to foster cooperation and maintain a harmonious atmosphere?,Agreeableness
southafrica,"A young couple decides to get married and the whole community comes together to assist with the preparations. Friends and family contribute by cooking, decorating, and organizing the ceremony, making it a memorable event for the couple. The wedding becomes a celebration not just for the couple but for everyone involved, reinforcing communal joy and unity.",9,Imagine you notice some details going awry during the wedding day. How do you handle the stress and potential emotional reactions to keep everything on track without affecting the joyous mood of the event?,Neuroticism
southafrica,"A group of students at a university organizes a peaceful protest to demand more scholarships for historically disadvantaged communities, aiming to increase access to higher education.",10,"Imagine you are a university student who hears about a protest for more scholarships for disadvantaged communities. How do you decide to participate in or contribute to the protest, whether through creativity, research, or another method?",Openness to Experience
southafrica,"A group of students at a university organizes a peaceful protest to demand more scholarships for historically disadvantaged communities, aiming to increase access to higher education.",10,Assume you are in the position of a student volunteer helping to organize the protest. How would you ensure that all logistical details are handled effectively and the protests remain peaceful and focused on their goals?,Conscientiousness
southafrica,"A group of students at a university organizes a peaceful protest to demand more scholarships for historically disadvantaged communities, aiming to increase access to higher education.",10,"Imagine you are one of the students attending the protest. Do you find yourself naturally taking charge in leading chants and engaging with a large crowd, or do you prefer to support from within the group in a quieter way?",Extraversion
southafrica,"A group of students at a university organizes a peaceful protest to demand more scholarships for historically disadvantaged communities, aiming to increase access to higher education.",10,Assume you are engaging with a fellow student who opposes the protest's cause. How do you approach the conversation to understand their perspective while maintaining a respectful dialogue?,Agreeableness
southafrica,"A group of students at a university organizes a peaceful protest to demand more scholarships for historically disadvantaged communities, aiming to increase access to higher education.",10,"[Question(trait='Neuroticism', question='Imagine you are one of the main organizers of the protest, and on the day of the event, you overhear someone from the university administration dismissively saying that student protests have no impact. How do you emotionally react in the moment, and what actions do you take to cope with any feelings of stress, anxiety, or fear that arise from hearing this?')]",Neuroticism
southafrica,"A local community center holds workshops on human rights education, empowering residents to advocate for fair treatment and equality in their communities.",11,"Imagine you are attending a human rights workshop at a community center in South Africa. During the session, the facilitator presents a new, unconventional approach to teaching human rights using immersive virtual reality experiences. How do you respond to this innovative method?",Openness to Experience
southafrica,"A local community center holds workshops on human rights education, empowering residents to advocate for fair treatment and equality in their communities.",11,Assume you are in charge of organizing a series of activities for a human rights education workshop in your community. You realize there is a mistake in the schedule that could disrupt the session lineup. What steps do you take to address this issue and ensure the day proceeds smoothly?,Conscientiousness
southafrica,"A local community center holds workshops on human rights education, empowering residents to advocate for fair treatment and equality in their communities.",11,Imagine you are participating in a interactive discussion during a workshop on advocating for equality in your community. The facilitator asks for volunteers to share personal stories or views in front of the group. How do you approach this opportunity?,Extraversion
southafrica,"A local community center holds workshops on human rights education, empowering residents to advocate for fair treatment and equality in their communities.",11,Assume you are engaged in a group activity where two members have conflicting views on how best to promote human rights education. How do you interact with the group to help reach a consensus and support effective collaboration?,Agreeableness
southafrica,"A local community center holds workshops on human rights education, empowering residents to advocate for fair treatment and equality in their communities.",11,"Imagine you are waiting to present your project on fair treatment initiatives at a community workshop, but the presentation before yours is running longer than expected. How do you handle the delay and manage any stress or frustration you might be feeling?",Neuroticism
southafrica,"A coalition of NGOs launches a campaign to address land redistribution, ensuring that people forcibly removed from their land under apartheid receive support for land claims.",12,"Imagine you are part of a task force for the NGOs' campaign. A new and unconventional approach to addressing land redistribution is proposed, involving collaborative art projects between different communities. How would you respond to and engage with this new idea?",Openness to Experience
southafrica,"A coalition of NGOs launches a campaign to address land redistribution, ensuring that people forcibly removed from their land under apartheid receive support for land claims.",12,Assume you are responsible for organizing a large meeting with various stakeholders to discuss land claims solutions. How do you plan and prioritize tasks to ensure the meeting is productive and runs smoothly?,Conscientiousness
southafrica,"A coalition of NGOs launches a campaign to address land redistribution, ensuring that people forcibly removed from their land under apartheid receive support for land claims.",12,"Imagine you are at a public awareness event about land rights, surrounded by community members and activists. How do you interact with the attendees and contribute to the energy of the event?",Extraversion
southafrica,"A coalition of NGOs launches a campaign to address land redistribution, ensuring that people forcibly removed from their land under apartheid receive support for land claims.",12,"Assume you are mediating a heated debate between representatives of different communities, each with distinct perspectives on land redistribution. How do you facilitate the discussion to foster understanding and cooperation?",Agreeableness
southafrica,"A coalition of NGOs launches a campaign to address land redistribution, ensuring that people forcibly removed from their land under apartheid receive support for land claims.",12,Imagine you are under pressure due to a tight deadline for submitting a critical report on land claims progress. Several unforeseen challenges arise. How do you manage your stress and emotions during this period?,Neuroticism
southafrica,"A workplace implements a diversity and inclusion program to promote equal opportunities for all employees, reflecting the diverse makeup of South African society.",13,"Imagine you are participating in a workshop on South African cultural festivals as part of your workplace’s diversity program. How do you feel about incorporating these cultural celebrations into your team’s activities, and how would you go about implementing new ideas?",Openness to Experience
southafrica,"A workplace implements a diversity and inclusion program to promote equal opportunities for all employees, reflecting the diverse makeup of South African society.",13,"Assume you are in charge of monitoring the progress and effectiveness of the inclusion program. How do you plan to systematically track and report on the initiatives, ensuring that all details are carefully documented and improvements are continually made?",Conscientiousness
southafrica,"A workplace implements a diversity and inclusion program to promote equal opportunities for all employees, reflecting the diverse makeup of South African society.",13,Imagine you are invited to lead an interactive session where employees from different backgrounds share their personal stories. How do you engage the audience and encourage enthusiastic participation while maintaining an inclusive environment?,Extraversion
southafrica,"A workplace implements a diversity and inclusion program to promote equal opportunities for all employees, reflecting the diverse makeup of South African society.",13,"Assume you are in a team meeting where a debate arises about the allocation of resources for the diversity program. How do you contribute to the discussion in a way that fosters harmony and ensures all viewpoints, particularly those of marginalized groups, are considered?",Agreeableness
southafrica,"A workplace implements a diversity and inclusion program to promote equal opportunities for all employees, reflecting the diverse makeup of South African society.",13,Imagine a situation where you're facing resistance from some colleagues who are skeptical about the new diversity initiatives. How do you handle your emotions and manage the stress involved in addressing their concerns and advocating for the program’s benefits?,Neuroticism
southafrica,"A social entrepreneur develops an app that connects rural artisans directly to consumers, ensuring fair trading practices and supporting economic empowerment.",14,Imagine you are part of a team designing updates for the app. How would you approach introducing innovative features that celebrate the rich cultural diversity of South Africa?,Openness to Experience
southafrica,"A social entrepreneur develops an app that connects rural artisans directly to consumers, ensuring fair trading practices and supporting economic empowerment.",14,"Assume you are responsible for managing the app's logistics. How would you ensure that the transactions between artisans and consumers are efficient, reliable, and transparent?",Conscientiousness
southafrica,"A social entrepreneur develops an app that connects rural artisans directly to consumers, ensuring fair trading practices and supporting economic empowerment.",14,Envision yourself organizing a promotional event for the app to attract more users. How would you engage with the guests and create an environment that encourages lively interaction and networking?,Extraversion
southafrica,"A social entrepreneur develops an app that connects rural artisans directly to consumers, ensuring fair trading practices and supporting economic empowerment.",14,Imagine you are mediating a dispute between an artisan and a customer on the platform. How would you handle the situation to ensure both parties feel heard and satisfied with the resolution?,Agreeableness
southafrica,"A social entrepreneur develops an app that connects rural artisans directly to consumers, ensuring fair trading practices and supporting economic empowerment.",14,Suppose the app experiences a significant technical glitch affecting many users. How would you cope with the stress and uncertainty while working towards a solution?,Neuroticism
southafrica,"In a small town, a new public school opens up with a curriculum that includes lessons on the history of apartheid, designed to foster understanding and reconciliation among students.",15,Imagine you are a parent of a child attending the newly opened school that includes a curriculum on the history of apartheid. How would you engage with the school to incorporate additional diverse cultural perspectives into the lessons?,Openness to Experience
southafrica,"In a small town, a new public school opens up with a curriculum that includes lessons on the history of apartheid, designed to foster understanding and reconciliation among students.",15,Assume you are a teacher at this school and have a responsibility to prepare the apartheid history lesson plans. How would you ensure that your lessons are both comprehensive and accurate?,Conscientiousness
southafrica,"In a small town, a new public school opens up with a curriculum that includes lessons on the history of apartheid, designed to foster understanding and reconciliation among students.",15,Imagine you are a student at the school and there is an upcoming community event to discuss apartheid history lessons. How would you participate in the event to voice your thoughts and engage with others?,Extraversion
southafrica,"In a small town, a new public school opens up with a curriculum that includes lessons on the history of apartheid, designed to foster understanding and reconciliation among students.",15,Assume you are a community member who is approached to provide input on how the apartheid lessons are taught. How would you contribute to an inclusive atmosphere during this discussion?,Agreeableness
southafrica,"In a small town, a new public school opens up with a curriculum that includes lessons on the history of apartheid, designed to foster understanding and reconciliation among students.",15,Imagine you are a student who finds the topics on apartheid emotionally challenging. How would you cope with the stress or emotions that arise during these lessons?,Neuroticism
southafrica,"Residents of an informal settlement work together with local government to improve access to basic services and infrastructure, challenging systemic inequities in living conditions.",16,"Imagine you are a resident of this informal settlement with an opportunity to propose innovative solutions for a communal project that aims to improve living conditions. How do you approach the task, especially considering traditional methods have always been used?",Openness to Experience
southafrica,"Residents of an informal settlement work together with local government to improve access to basic services and infrastructure, challenging systemic inequities in living conditions.",16,Assume you are coordinating a team of residents and local government officials to ensure timely completion of the project to improve access to basic services. How do you manage your schedule and responsibilities to ensure successful implementation?,Conscientiousness
southafrica,"Residents of an informal settlement work together with local government to improve access to basic services and infrastructure, challenging systemic inequities in living conditions.",16,"In a community meeting, you are in a position to rally residents and encourage their engagement with the project. What approach do you take to energize the group and foster collaborative spirit?",Extraversion
southafrica,"Residents of an informal settlement work together with local government to improve access to basic services and infrastructure, challenging systemic inequities in living conditions.",16,"While working with diverse groups, you encounter differing opinions on prioritizing projects. How do you navigate these differences to maintain harmony and consensus among the stakeholders?",Agreeableness
southafrica,"Residents of an informal settlement work together with local government to improve access to basic services and infrastructure, challenging systemic inequities in living conditions.",16,Picture yourself facing unexpected setbacks in the project's progress due to external factors. How do you react and what strategies do you use to keep stress levels manageable and maintain focus?,Neuroticism
southafrica,"A film festival focuses on showcasing documentaries and stories about the ongoing quest for social justice, sparking dialogue among audiences about present-day challenges and solutions.",17,"Imagine you are attending a film festival in South Africa, where many documentaries challenge conventional narratives. How do you approach the idea of watching films with perspectives that differ from your own?",Openness to Experience
