country,scenario_text,scenario_id,question,trait
brazil,"At an office, the air conditioning breaks down during a hot day. Employees bring in fans and shift their desks to shadier areas, turning the inconvenience into a team-building exercise.",4,Imagine you are mingling with colleagues during this unexpected break caused by the heat. How do you interact with your peers to keep the team's spirits high and forge new connections?,Extraversion
brazil,"At an office, the air conditioning breaks down during a hot day. Employees bring in fans and shift their desks to shadier areas, turning the inconvenience into a team-building exercise.",4,Assume you are the one who needs to negotiate with colleagues about the limited shadier spots in the office. How do you approach finding a fair and agreeable solution for everyone?,Agreeableness
brazil,"At an office, the air conditioning breaks down during a hot day. Employees bring in fans and shift their desks to shadier areas, turning the inconvenience into a team-building exercise.",4,Imagine you start feeling stressed by the sudden change in environment due to the broken air conditioning. How do you handle your emotions and respond to this stressful situation while in the office?,Neuroticism
brazil,"A student's project presentation relies on a projector that suddenly malfunctions. The student adapts by using a laptop screen and having peers gather around, ensuring the presentation proceeds.",5,Imagine you are the student whose projector just malfunctioned during a presentation in Brazil. How would you come up with a creative workaround to keep your audience engaged using the limited resources available?,Openness to Experience
brazil,"A student's project presentation relies on a projector that suddenly malfunctions. The student adapts by using a laptop screen and having peers gather around, ensuring the presentation proceeds.",5,Assume you are in charge of ensuring the presentation goes smoothly despite the projector failure. What steps would you take to quickly resolve the issue and prevent it from affecting the quality of your work in the future?,Conscientiousness
brazil,"A student's project presentation relies on a projector that suddenly malfunctions. The student adapts by using a laptop screen and having peers gather around, ensuring the presentation proceeds.",5,You are the student whose presentation relies on group interaction without a projector. How do you communicate the key points of your presentation to keep the Brazilian audience enthusiastic and involved?,Extraversion
brazil,"A student's project presentation relies on a projector that suddenly malfunctions. The student adapts by using a laptop screen and having peers gather around, ensuring the presentation proceeds.",5,Imagine you are in the position of asking your group of Brazilian peers to huddle around your laptop for a better view. How do you ensure they feel comfortable and willing to support you during the presentation?,Agreeableness
brazil,"A student's project presentation relies on a projector that suddenly malfunctions. The student adapts by using a laptop screen and having peers gather around, ensuring the presentation proceeds.",5,Assume you are dealing with the stress of a malfunctioning projector during an important presentation. How do you manage your emotions and maintain composure in front of your Brazilian classmates and professors?,Neuroticism
brazil,"A neighborhood power outage occurs in the evening, and families quickly gather on the streets with candles, sharing stories and dinners, creating an impromptu evening of community bonding.",6,Imagine you are intrigued by the stories of others and see this power outage as an opportunity to learn about your neighbors' diverse cultural backgrounds. How do you engage with them to explore their stories and share experiences?,Openness to Experience
brazil,"A neighborhood power outage occurs in the evening, and families quickly gather on the streets with candles, sharing stories and dinners, creating an impromptu evening of community bonding.",6,Assume you are in the position of organizing a communal dinner during the outage. How do you manage the logistics and ensure everyone is involved in the preparations while keeping everything running smoothly?,Conscientiousness
brazil,"A neighborhood power outage occurs in the evening, and families quickly gather on the streets with candles, sharing stories and dinners, creating an impromptu evening of community bonding.",6,"Imagine you're at the center of the gathering, and the light-hearted atmosphere encourages you to initiate a game or activity. What do you do to energize the group and keep the conversation lively?",Extraversion
brazil,"A neighborhood power outage occurs in the evening, and families quickly gather on the streets with candles, sharing stories and dinners, creating an impromptu evening of community bonding.",6,Assume one of the families seems uncomfortable joining in the street festivities due to a recent misunderstanding. How do you approach them to encourage their participation and smooth over any tensions?,Agreeableness
brazil,"A neighborhood power outage occurs in the evening, and families quickly gather on the streets with candles, sharing stories and dinners, creating an impromptu evening of community bonding.",6,"Imagine you're concerned about the blackout's duration and its potential impacts. How do you handle any arising anxieties or help others who might be worried, ensuring the evening remains enjoyable for everyone?",Neuroticism
brazil,"When a city soccer game faces a delayed start due to a late referee, the teams and their supporters arrange mini-games among themselves to keep spirits high.",7,"Imagine you are at the stadium during the soccer game delay, and the crowd starts suggesting different types of mini-games. Would you be excited to join an unusual or creative game even if you've never played it before?",Openness to Experience
brazil,"When a city soccer game faces a delayed start due to a late referee, the teams and their supporters arrange mini-games among themselves to keep spirits high.",7,"Assume you are managing one of the teams during the delay. When it comes to organizing the mini-games, how do you go about ensuring everything is well-coordinated and that everyone knows the rules?",Conscientiousness
brazil,"When a city soccer game faces a delayed start due to a late referee, the teams and their supporters arrange mini-games among themselves to keep spirits high.",7,"Picture yourself in the middle of the crowd, surrounded by fellow soccer fans. How do you engage with those around you to keep the energy up while waiting for the referee to arrive?",Extraversion
brazil,"When a city soccer game faces a delayed start due to a late referee, the teams and their supporters arrange mini-games among themselves to keep spirits high.",7,"Imagine you are asked to join a team that you initially weren't rooting for in one of the mini-games. How do you respond, considering the request came from someone who seems really enthusiastic about having you on their side?",Agreeableness
brazil,"When a city soccer game faces a delayed start due to a late referee, the teams and their supporters arrange mini-games among themselves to keep spirits high.",7,Assume you start to feel anxious about the delay in the official game. How do you manage your emotions and maintain a positive attitude while participating in or watching the mini-games?,Neuroticism
brazil,An entrepreneur finds out their new café's opening is delayed due to a missing permit. They seize the chance to invite friends for a pre-opening social gathering with free coffee samples.,8,Imagine you are the entrepreneur in Brazil; the delay gives you time to explore new Brazilian coffee flavors and innovative drink ideas for the café. How do you approach experimenting with these new concepts and discovering unusual combinations?,Openness to Experience
brazil,An entrepreneur finds out their new café's opening is delayed due to a missing permit. They seize the chance to invite friends for a pre-opening social gathering with free coffee samples.,8,Assume you are responsible for the café's launch strategy. The permit allows extra time to optimize the opening schedule. How do you plan and organize tasks during this unexpected delay to ensure everything is ready for the official opening?,Conscientiousness
brazil,An entrepreneur finds out their new café's opening is delayed due to a missing permit. They seize the chance to invite friends for a pre-opening social gathering with free coffee samples.,8,Imagine you invite your friends to the café for a pre-opening gathering with free coffee samples. How do you interact with them and use this opportunity to energize the atmosphere and get them excited about the café's concept?,Extraversion
brazil,An entrepreneur finds out their new café's opening is delayed due to a missing permit. They seize the chance to invite friends for a pre-opening social gathering with free coffee samples.,8,"Assume you are hosting your friends during the pre-opening as a friendly gesture. How do you ensure your friends feel welcome and appreciated, and what efforts do you make to gather their feedback positively?",Agreeableness
brazil,An entrepreneur finds out their new café's opening is delayed due to a missing permit. They seize the chance to invite friends for a pre-opening social gathering with free coffee samples.,8,Imagine you're faced with the setback of the permit delay. How do you manage your stress and emotional reactions during this period to maintain a positive outlook while preparing for the pre-opening gathering?,Neuroticism
brazil,"During a beach festival, a sudden gust of wind scatters decorations. Volunteers and attendees cooperate in redecorating, using available resources to improvise a colorful ambiance.",9,"Imagine you are at the beach festival when the wind scatters decorations. Given the opportunity to redecorate, what innovative ideas would you propose to transform the ambiance using the scattered items?",Openness to Experience
brazil,"During a beach festival, a sudden gust of wind scatters decorations. Volunteers and attendees cooperate in redecorating, using available resources to improvise a colorful ambiance.",9,Assume you are responsible for organizing the volunteers during the redecorating process. How would you prioritize tasks to ensure an efficient and orderly redecoration?,Conscientiousness
brazil,"During a beach festival, a sudden gust of wind scatters decorations. Volunteers and attendees cooperate in redecorating, using available resources to improvise a colorful ambiance.",9,Imagine the wind has just disarrayed the festival decorations. How do you engage with other attendees and volunteers to collectively brainstorm and execute a plan to restore the festive atmosphere?,Extraversion
brazil,"During a beach festival, a sudden gust of wind scatters decorations. Volunteers and attendees cooperate in redecorating, using available resources to improvise a colorful ambiance.",9,Assume you notice some attendees who are feeling overwhelmed by the sudden chaos. What actions would you take to offer support and foster a spirit of cooperation among the group as you redecorate the festival?,Agreeableness
brazil,"During a beach festival, a sudden gust of wind scatters decorations. Volunteers and attendees cooperate in redecorating, using available resources to improvise a colorful ambiance.",9,Picture yourself in the middle of the festival when the wind disrupts the decorations. How do you manage your emotions and stress in this situation while staying focused on solving the problem at hand?,Neuroticism
brazil,"Lucas gets stuck in a heavy traffic jam and is at risk of missing his important meeting. He decides to weave through the side streets, using shortcuts known only to locals, and arrives just in time.",10,"Imagine you are Lucas and you've just discovered a colorful street festival happening along one of the shortcuts you're taking. Do you take a few moments to explore the festival and immerse yourself in the local culture, or do you stick strictly to your route to ensure you arrive at the meeting?",Openness to Experience
brazil,"Lucas gets stuck in a heavy traffic jam and is at risk of missing his important meeting. He decides to weave through the side streets, using shortcuts known only to locals, and arrives just in time.",10,"Assume you are in Lucas's position, keeping track of the time while navigating through shortcuts. How do you balance your focus on reaching the meeting on time with carefully obeying traffic rules and making safe driving decisions?",Conscientiousness
brazil,"Lucas gets stuck in a heavy traffic jam and is at risk of missing his important meeting. He decides to weave through the side streets, using shortcuts known only to locals, and arrives just in time.",10,"Imagine Lucas stops at a local café along the shortcut to ask for directions. Do you find yourself chatting enthusiastically with the locals and soaking up their energy, or do you just get the information you need and quickly head back to your journey?",Extraversion
brazil,"Lucas gets stuck in a heavy traffic jam and is at risk of missing his important meeting. He decides to weave through the side streets, using shortcuts known only to locals, and arrives just in time.",10,"Assume that while driving through the side streets, Lucas encounters a minor accident scene. How likely are you to stop and offer help to the people involved, ensuring they are safe, even if it means further delay to your meeting?",Agreeableness
brazil,"Lucas gets stuck in a heavy traffic jam and is at risk of missing his important meeting. He decides to weave through the side streets, using shortcuts known only to locals, and arrives just in time.",10,"[Question(trait='Neuroticism', question='Imagine you are Lucas, stuck in a frustrating traffic jam while on your way to a crucial meeting. You choose to take the less-traveled side streets to save time. As you navigate these unfamiliar paths, what are your reactions? Describe your thought process and emotions throughout this experience, and how you would manage the pressure of arriving on time.')]",Neuroticism
brazil,"Ana is hosting a dinner and realizes she's short on a key ingredient. Instead of canceling her plans, she quickly modifies the recipe with available ingredients, creating a unique dish that her guests love.",11,"Imagine you are in Ana's position, realizing you're out of a key ingredient for a Brazilian dish. How inclined would you be to experiment with different spices or ingredients to create something new and unique?",Openness to Experience
brazil,"Ana is hosting a dinner and realizes she's short on a key ingredient. Instead of canceling her plans, she quickly modifies the recipe with available ingredients, creating a unique dish that her guests love.",11,"Assume you are preparing a meal for guests, and you find you're missing a crucial component of your Brazilian recipe. How detailed and careful would you be while modifying the recipe to ensure that the replacement matches the original's quality?",Conscientiousness
brazil,"Ana is hosting a dinner and realizes she's short on a key ingredient. Instead of canceling her plans, she quickly modifies the recipe with available ingredients, creating a unique dish that her guests love.",11,"Imagine you are Ana, hosting a dinner. How comfortable would you feel interacting with your guests as you prepare an impromptu dish, ensuring everyone feels entertained and welcomed during the process?",Extraversion
brazil,"Ana is hosting a dinner and realizes she's short on a key ingredient. Instead of canceling her plans, she quickly modifies the recipe with available ingredients, creating a unique dish that her guests love.",11,"In Ana's situation, hosting a dinner in Brazil, how likely are you to accept input or advice from your guests about alternative ingredients or new ways to prepare the dish?",Agreeableness
brazil,"Ana is hosting a dinner and realizes she's short on a key ingredient. Instead of canceling her plans, she quickly modifies the recipe with available ingredients, creating a unique dish that her guests love.",11,"Assume you are hosting a Brazilian dinner and realize a key ingredient is missing. How would you handle any stress or anxiety that might arise from the situation, and how might it affect your ability to create an enjoyable experience for your guests?",Neuroticism
brazil,"Marcelo forgot to bring cash for the farmer's market, which only accepts cash payments. He quickly negotiates a deal with the vendor using an app transfer, allowing both parties to complete the transaction smoothly.",12,Imagine you are in Marcelo's place at the farmer's market and discover a vendor selling exotic fruits you have never tried before. How do you approach this situation and what do you decide to do?,Openness to Experience
brazil,"Marcelo forgot to bring cash for the farmer's market, which only accepts cash payments. He quickly negotiates a deal with the vendor using an app transfer, allowing both parties to complete the transaction smoothly.",12,"[Question(trait='Conscientiousness', question='Imagine you are Marcelo at the market, having forgotten to bring cash and needing to buy produce. How would you organize your time and resources to successfully negotiate a payment solution and ensure everything goes smoothly?')]",Conscientiousness
brazil,"Marcelo forgot to bring cash for the farmer's market, which only accepts cash payments. He quickly negotiates a deal with the vendor using an app transfer, allowing both parties to complete the transaction smoothly.",12,"Imagine you are in Marcelo's position, realizing you forgot cash and are about to negotiate with the vendor. How do you feel about starting this interaction, and what is your approach to handle it?",Extraversion
brazil,"Marcelo forgot to bring cash for the farmer's market, which only accepts cash payments. He quickly negotiates a deal with the vendor using an app transfer, allowing both parties to complete the transaction smoothly.",12,Assume you are the one negotiating with the vendor at the market to use an app transfer. How do you ensure both you and the vendor feel satisfied and valued during the transaction?,Agreeableness
brazil,"Marcelo forgot to bring cash for the farmer's market, which only accepts cash payments. He quickly negotiates a deal with the vendor using an app transfer, allowing both parties to complete the transaction smoothly.",12,"Imagine yourself in Marcelo's shoes, discovering you forgot cash at a bustling market. How do you manage any stress or anxiety about resolving the situation and making the purchase?",Neuroticism
brazil,"Julia is out with friends and they need to split the bill, but one of them doesn't have enough cash. She cleverly coordinates a series of transactions utilizing various payment apps to ensure everyone settles their share.",13,"Imagine you are Julia's friend, and you notice she uses an app you've never heard of to split the bill. How do you react to the opportunity to explore this new method of payment?",Openness to Experience
brazil,"Julia is out with friends and they need to split the bill, but one of them doesn't have enough cash. She cleverly coordinates a series of transactions utilizing various payment apps to ensure everyone settles their share.",13,"Assume you are Julia, and your friends seem to be getting distracted while you're coordinating the payment transactions. How do you approach ensuring everyone understands and follows through with paying their part?",Conscientiousness
brazil,"Julia is out with friends and they need to split the bill, but one of them doesn't have enough cash. She cleverly coordinates a series of transactions utilizing various payment apps to ensure everyone settles their share.",13,"Imagine you're part of Julia's group, and she starts energetically explaining how to use different apps to split the bill. How do you engage in this social situation?",Extraversion
brazil,"Julia is out with friends and they need to split the bill, but one of them doesn't have enough cash. She cleverly coordinates a series of transactions utilizing various payment apps to ensure everyone settles their share.",13,"Assume you are in Julia's position, and you notice one of your friends is feeling embarrassed about not having enough cash. What do you do to make them feel more comfortable in this situation?",Agreeableness
brazil,"Julia is out with friends and they need to split the bill, but one of them doesn't have enough cash. She cleverly coordinates a series of transactions utilizing various payment apps to ensure everyone settles their share.",13,"Imagine you are Julia, and one of the payment apps suddenly malfunctions as you're finalizing the transactions. How do you handle the stress in this moment to ensure the situation is resolved?",Neuroticism
brazil,"While painting their new apartment, Alice and João run out of brushes. They use spare sponges and even their own hands to continue applying the paint, making the job a fun and creative exercise.",14,Imagine you are painting your apartment with Alice and João. They suggest using a variety of materials like sponges and hands to paint due to a brush shortage. How do you embrace this unconventional method of painting?,Openness to Experience
brazil,"While painting their new apartment, Alice and João run out of brushes. They use spare sponges and even their own hands to continue applying the paint, making the job a fun and creative exercise.",14,"Assume you are in charge of organizing the painting session with Alice and João. As you run out of brushes, how do you plan to ensure the painting is done efficiently and neatly despite the improvisation needed?",Conscientiousness
brazil,"While painting their new apartment, Alice and João run out of brushes. They use spare sponges and even their own hands to continue applying the paint, making the job a fun and creative exercise.",14,"Imagine you are painting your new apartment, and everyone's having a great time using hands and sponges to apply paint. How do you contribute to the lively atmosphere and keep the spirits high?",Extraversion
brazil,"While painting their new apartment, Alice and João run out of brushes. They use spare sponges and even their own hands to continue applying the paint, making the job a fun and creative exercise.",14,Assume you are collaborating with Alice and João in a limited resource situation while painting. How do you support and encourage their creative problem-solving approach as they decide to use sponges and hands?,Agreeableness
brazil,"While painting their new apartment, Alice and João run out of brushes. They use spare sponges and even their own hands to continue applying the paint, making the job a fun and creative exercise.",14,Imagine you're working with Alice and João on painting your apartment and run out of brushes. How do you cope with potential stress or frustration while improvising with sponges and your hands?,Neuroticism
brazil,"Rafael’s laptop dies right before a virtual job interview, and the charging cable is broken. He borrows a neighbor’s laptop and seamlessly continues the interview without any disruption.",15,Imagine you are Rafael and your borrowed laptop has a completely different operating system and user interface than what you're used to. How do you adapt to the new system to manage the ongoing interview effectively?,Openness to Experience
brazil,"Rafael’s laptop dies right before a virtual job interview, and the charging cable is broken. He borrows a neighbor’s laptop and seamlessly continues the interview without any disruption.",15,Assume you are Rafael and you want to ensure the interview runs smoothly despite technical challenges. What steps do you take to prepare yourself before borrowing the neighbor's laptop to minimize any potential issues?,Conscientiousness
brazil,"Rafael’s laptop dies right before a virtual job interview, and the charging cable is broken. He borrows a neighbor’s laptop and seamlessly continues the interview without any disruption.",15,"Imagine you are Rafael, and you enter your neighbor's home to borrow their laptop. How do you handle the interaction with your neighbor to ensure a positive and supportive environment?",Extraversion
brazil,"Rafael’s laptop dies right before a virtual job interview, and the charging cable is broken. He borrows a neighbor’s laptop and seamlessly continues the interview without any disruption.",15,"Assume you are Rafael, and after the interview, your neighbor expresses curiosity about how it went. How do you respond to their interest and gratitude for their help?",Agreeableness
brazil,"Rafael’s laptop dies right before a virtual job interview, and the charging cable is broken. He borrows a neighbor’s laptop and seamlessly continues the interview without any disruption.",15,Imagine being Rafael and feeling stressed about your laptop breaking just before the interview. How do you manage your emotions to stay calm and focused during the interview on your neighbor's laptop?,Neuroticism
brazil,"During a beach outing with friends, Luiz’s surfboard leash breaks. He improvises by making a temporary leash with a piece of rope found nearby, ensuring he can continue surfing safely.",16,Imagine you are enjoying a day at a beautiful Brazilian beach and notice a local crafting a piece of art from seashells he found. How do you engage with this situation?,Openness to Experience
brazil,"During a beach outing with friends, Luiz’s surfboard leash breaks. He improvises by making a temporary leash with a piece of rope found nearby, ensuring he can continue surfing safely.",16,Assume you are responsible for organizing the group's surf equipment for a day at the beach. Your checklist goes missing. How do you ensure everyone still has what they need?,Conscientiousness
brazil,"During a beach outing with friends, Luiz’s surfboard leash breaks. He improvises by making a temporary leash with a piece of rope found nearby, ensuring he can continue surfing safely.",16,"Imagine you are at the beach with friends in Brazil, and a group nearby invites you to join their beach volleyball game. How do you respond to their invitation?",Extraversion
brazil,"During a beach outing with friends, Luiz’s surfboard leash breaks. He improvises by making a temporary leash with a piece of rope found nearby, ensuring he can continue surfing safely.",16,Assume you are chatting with friends on the beach when a new acquaintance disagrees with your opinion about the best surf spots. How do you handle the conversation?,Agreeableness
brazil,"During a beach outing with friends, Luiz’s surfboard leash breaks. He improvises by making a temporary leash with a piece of rope found nearby, ensuring he can continue surfing safely.",16,Imagine you're on the beach when you realize a small but important piece of your surfing gear is missing. What's your immediate emotional reaction and plan of action?,Neuroticism
brazil,"Clara realizes she packed the wrong size batteries for her camera during a trip. She swaps batteries with another electronic device in her bag, enabling her to capture precious vacation memories.",17,"Imagine you are Clara, exploring the vibrant streets of Rio de Janeiro. You see a local art fair that captures your attention. How likely are you to leave your planned itinerary and explore the fair, even if it means risking missing scheduled activities?",Openness to Experience
brazil,"Clara realizes she packed the wrong size batteries for her camera during a trip. She swaps batteries with another electronic device in her bag, enabling her to capture precious vacation memories.",17,"Assume you are in the position of Clara, and due to the battery mix-up, you've rearranged your luggage multiple times to adapt. How important is it for you to later reorganize everything back to its original order, even if it costs you time on your vacation?",Conscientiousness
brazil,"Clara realizes she packed the wrong size batteries for her camera during a trip. She swaps batteries with another electronic device in her bag, enabling her to capture precious vacation memories.",17,"Imagine that, as Clara, you realize you're in need of help to find additional batteries. How comfortable are you striking up conversations with nearby locals or fellow tourists to find a solution quickly?",Extraversion
brazil,"Clara realizes she packed the wrong size batteries for her camera during a trip. She swaps batteries with another electronic device in her bag, enabling her to capture precious vacation memories.",17,Picture yourself as Clara seated at a lively sidewalk cafe in Salvador. A friendly stranger offers to help you in exchange for a favor in return. How willing are you to engage and reciprocate without questioning their intentions?,Agreeableness
brazil,"Clara realizes she packed the wrong size batteries for her camera during a trip. She swaps batteries with another electronic device in her bag, enabling her to capture precious vacation memories.",17,"Imagine being Clara, and discovering the battery issue right before a planned photo shoot in front of Iguaçu Falls. How prone are you to stress and frustration in such unexpected situations, and how would you respond internally and externally?",Neuroticism
brazil,"Manuela is at an outdoor festival when a sudden downpour begins. She makes a makeshift umbrella from a plastic bag and a stick, staying relatively dry while making her way to sheltered areas.",18,"Imagine you are at the festival like Manuela when the rain starts pouring down. Do you take the opportunity to explore the festival's stalls while experimenting with new rain hacks, or do you prefer to wait under a shelter until the rain stops?",Openness to Experience
brazil,"Manuela is at an outdoor festival when a sudden downpour begins. She makes a makeshift umbrella from a plastic bag and a stick, staying relatively dry while making her way to sheltered areas.",18,"Assume you are in the position of ensuring your friends' safety during the unexpected rain at the festival. Do you take the lead in organizing a plan to get everyone to a sheltered area, or do you follow what others decide to do?",Conscientiousness
brazil,"Manuela is at an outdoor festival when a sudden downpour begins. She makes a makeshift umbrella from a plastic bag and a stick, staying relatively dry while making her way to sheltered areas.",18,"You find yourself at the festival amidst the downpour. Do you engage with fellow festival-goers to share the inventive umbrella solution and perhaps start a conversation about it, or do you keep to yourself and focus on staying dry?",Extraversion
brazil,"Manuela is at an outdoor festival when a sudden downpour begins. She makes a makeshift umbrella from a plastic bag and a stick, staying relatively dry while making her way to sheltered areas.",18,"At the festival, someone asks for your help with making their own makeshift rain protection. Do you willingly offer your assistance and maybe even part of your materials, or do you politely decline and focus on keeping yourself dry?",Agreeableness
brazil,"Manuela is at an outdoor festival when a sudden downpour begins. She makes a makeshift umbrella from a plastic bag and a stick, staying relatively dry while making her way to sheltered areas.",18,"As the rain hits unexpectedly at the festival, how do you react emotionally? Do you stay composed and try to make the best of the situation, or do you feel overwhelmed by the sudden change in weather and become anxious?",Neuroticism
brazil,Thiago accidentally double-books himself for a meeting and a doctor’s appointment. He arranges for a friend to cover him at the meeting and joins the discussion virtually while waiting at the doctor’s office.,19,"Imagine you are Thiago, waiting at the doctor's office but listening to the meeting your friend is covering for you. While listening, you suddenly have a creative idea that could solve a problem being discussed. How would you share this idea with the group?",Openness to Experience
brazil,Thiago accidentally double-books himself for a meeting and a doctor’s appointment. He arranges for a friend to cover him at the meeting and joins the discussion virtually while waiting at the doctor’s office.,19,"Assume you are Thiago, meticulously noting down important points from the meeting while waiting for your turn at the doctor's office. You realize you missed a crucial detail mentioned earlier. How do you plan to ensure you catch up on that information?",Conscientiousness
brazil,Thiago accidentally double-books himself for a meeting and a doctor’s appointment. He arranges for a friend to cover him at the meeting and joins the discussion virtually while waiting at the doctor’s office.,19,"Imagine you are Thiago, attending part of the meeting virtually and feeling the energy of the discussion. How would you participate proactively to ensure your presence is still felt even though you're not physically in the room?",Extraversion
